MJD,X_ECI,Y_ECI,Z_ECI,VX_ECI,VY_ECI,VZ_ECI,
59349.511379869196389,-4591396.273512173444033,-288564.402955346100498,4402380.701952701434493,21.044975029515641,-335.464975621582369,-0.040303301329334,
59349.511400785901060,-4591358.201054794713855,-289170.652591434132773,4402380.629078626632690,21.089183358568075,-335.462199332201294,-0.040393629884211,
59349.511421703697124,-4591320.046578825451434,-289776.930946294043679,4402380.556037239730358,21.133393781822075,-335.459417061917918,-0.040483962765716,
59349.511442620401795,-4591281.814331800676882,-290383.170526164059993,4402380.482836673967540,21.177601377565054,-335.456629120467426,-0.040574289917663,
59349.511463536997326,-4591243.502166463062167,-290989.405484453251120,4402380.409472816623747,21.221808636297542,-335.453835351269447,-0.040664616428650,
59349.511484454902529,-4591205.108011182397604,-291595.668496403202880,4402380.335941700264812,21.266017940731036,-335.451035603258163,-0.040754947167156,
59349.511505371498060,-4591166.636060047894716,-292201.893335293338168,4402380.262251358479261,21.310224461546614,-335.448230182271402,-0.040845272265818,
59349.511526289403264,-4591128.082111563533545,-292808.146206494304352,4402380.188393741846085,21.354433026506314,-335.445418781931266,-0.040935601588805,
59349.511547205998795,-4591089.450377278961241,-293414.360884262772743,4402380.114376919344068,21.398638806362719,-335.442601709348821,-0.041025925268832,
