tSec,x,y,z,vx,vy,vz,
15120,6337417.46374931,2750858.69103149,-3439644.8906948,1327.64597276255,4119.44364344226,5737.57357485169,
15180,6407144.8415341,2993603.96194731,-3090190.2011102,995.984929166951,3969.95558696708,5907.88398297036,
15240,6456872.27053762,3227004.9430023,-2731067.91150393,661.155028333267,3808.04793584152,6059.74138006063,
15300,6486441.04544055,3450331.36444886,-2363400.01416613,324.20541896602,3634.22407323308,6192.66182986848,
15360,6495755.66612585,3662884.31757671,-1988335.75920093,-13.8067728426869,3449.02572479881,6306.22095515387,
15420,6484784.21377195,3863998.50742781,-1607048.03201413,-351.819877146959,3253.0313423576,6400.05554449704,
15480,6453558.51792349,4053044.4040667,-1220729.63955363,-688.771214834246,3046.85433109093,6473.86497560141,
15540,6402174.10940588,4229430.28221166,-830589.518461278,-1023.6006869549,2831.14110320427,6527.41238777604,
15600,6330789.95824912,4392604.13927226,-437848.880534535,-1355.25434372704,2606.56897107625,6560.52560421238,
15660,6239627.99879694,4542055.48197502,-43737.3099313975,-1682.6879065528,2373.84387595453,6573.09781646341,
15720,6128972.44512913,4677316.97318786,350511.173481396,-2004.87024064318,2133.69801566512,6565.08803394334,
15780,5999168.89770583,4797965.93476706,743662.071578289,-2320.786859005,1886.88740956346,6536.52132466349,
15840,5850623.23809533,4903625.7002896,1134484.37146271,-2629.44346261711,1634.18931927479,6487.488753564,
15900,5683800.31427585,4993966.80886383,1521754.49439984,-2929.86935715014,1376.39954433029,6418.14696558023,
15960,5499222.42661042,5068708.03493399,1904260.21073405,-3221.12067939381,1114.32967011169,6328.71747944518,
16020,5297467.62587487,5127617.25288658,2280804.50511746,-3502.28343746486,848.804320091883,6219.48574698856,
16080,5079167.83389811,5170512.13748828,2650209.37977103,-3772.47639056979,580.658430446622,6090.80003670914,
16140,4845006.79505458,5197260.70112848,3011319.58619583,-4030.85381490015,310.734532564574,5943.07016436723,
16200,4595717.86440664,5207781.66777681,3363006.27563168,-4276.60818422972,39.8800240908294,5776.7660479,
16260,4332081.6378532,5202044.68236871,3704170.55657082,-4508.9727493539,-231.055589410018,5592.41604884207,
16320,4054923.43165137,5180070.35386229,4033746.945846,-4727.22397226821,-501.223477585921,5390.60508277063,
16380,3765110.62136184,5141930.13119191,4350706.69943478,-4930.68376896917,-769.77826553939,5171.97250140178,
16440,3463549.8532466,5087746.01372484,4654061.01024553,-5118.72151438489,-1035.88076194852,4937.20978919595,
16500,3151184.14208221,5017690.10024795,4942864.06400649,-5290.75583390654,-1298.70061562182,4687.05814320269,
16560,2828989.86669328,4931983.98020538,5216215.94636039,-5446.25622156339,-1557.41891728433,4422.30592700094,
16620,2497973.67404641,4830897.97112938,5473265.39308578,-5584.74446687554,-1811.23071741535,4143.78599409551,
16680,2159169.30337994,4714750.20805131,5713212.37709577,-5705.79589798781,-2059.34744499117,3852.37293070666,
16740,1813634.34054086,4583905.59021267,5935310.52805736,-5809.04046966284,-2300.9992485758,3548.98023194495,
16800,1462446.91116321,4438774.58928527,6138869.38003306,-5894.16371390895,-2535.43727294735,3234.55738787273,
16860,1106702.32141585,4279811.92286224,6323256.4410622,-5960.9075305994,-2761.93587244751,2910.08686243962,
16920,747509.657007024,4107515.09735156,6487899.07862063,-6009.07078421051,-2979.79474693251,2576.58098155279,
16980,385988.352476249,3922422.82577412,6632286.2164153,-6038.50969932908,-3188.34097068454,2235.07876205659,
17040,23264.7423222658,3725113.32753842,6755969.83994003,-6049.1380739929,-3386.93089679285,1886.64271261564,
17100,-339531.395668437,3516202.51762353,6858566.31003801,-6040.92733079865,-3574.95194185593,1532.35563960157,
17160,-701270.296319217,3296342.09155431,6939757.48555269,-6013.90644840109,-3751.82428165191,1173.3174737983,
17220,-1060825.65595131,3066217.51061505,6999291.65488731,-5968.16179301757,-3917.00247978516,810.64206274086,
17280,-1417078.06719047,2826545.89202545,7036984.27325828,-5903.83681110381,-4069.9770208727,445.453906443085,
17340,-1768918.43082758,2578073.81040156,7052718.50358402,-5821.13157503262,-4210.27573752958,78.8848832212844,
17400,-2115251.33655262,2321575.01609185,7046445.5609948,-5720.3022020236,-4337.46515852933,-287.929025792947,
17460,-2454998.40507572,2057848.07466829,7018184.85997876,-5601.66014587017,-4451.15178770093,-653.85104585177,
17520,-2787101.58332764,1787713.93216974,6968023.96134523,-5465.57133483637,-4550.98329541817,-1017.74697208741,
17580,-3110526.38240258,1512013.41217317,6896118.31629692,-5312.45512106228,-4636.64959549806,-1378.48856122098,
17640,-3424265.04653453,1231604.65222352,6802690.80741885,-5142.78303375207,-4707.88378624215,-1734.95690058774,
17700,-3727339.64200052,947360.48832478,6688031.0895696,-4957.0773657111,-4764.46294005126,-2086.04569994928,
17760,-4018805.05790726,660165.796170533,6552494.73651788,-4755.90966200155,-4806.20876354644,-2430.66447543809,
17820,-4297751.91473594,370914.795391116,6396502.19887177,-4539.89915893765,-4832.98817716349,-2767.7416679628,
17880,-4563309.37740078,80508.3208502005,6220537.57502339,-4309.71115461817,-4844.71383315178,-3096.22776787723,
17940,-4814647.86716225,-210148.934774314,6025147.1933797,-4066.05525782698,-4841.34454809718,-3415.09848215172,
18000,-5050981.66371455,-500151.200730301,5810938.00363673,-3809.6834740273,-4822.88560826046,-3723.35792573656,
18060,-5271571.38716966,-788594.421795953,5578575.77695332,-3541.38811501929,-4789.3889247317,-4020.04179290864,
18120,-5475726.34925673,-1074579.0565584,5328783.11752718,-3261.99953048024,-4740.95303394578,-4304.22046473288,
18180,-5662806.76349961,-1357212.87120281,5062337.290874,-2972.38368253967,-4677.72295073953,-4575.00200413168,
18240,-5832225.80640374,-1635613.72086763,4780067.8762561,-2673.43961205561,-4599.88990787419,-4831.53502780086,
18300,-5983451.52365709,-1908912.31260088,4482854.24901919,-2366.09679890604,-4507.69100059324,-5073.01151569525,
18360,-6116008.57314807,-2176254.94298156,4171622.89533934,-2051.31235069182,-4401.40868439223,-5298.66958233772,
18420,-6229479.79329477,-2436806.19933301,3847344.56375323,-1730.06799724032,-4281.37005595758,-5507.79612644657,
18480,-6323507.58725289,-2689751.61112696,3511031.26385465,-1403.36697826851,-4147.94592074789,-5699.72926903961,
18540,-6397795.11956533,-2934300.24100538,3163733.12462101,-1072.2309092937,-4001.54972687089,-5873.86060783832,
18600,-6452107.32329356,-3169687.20856506,2806535.12137184,-737.69658264896,-3842.63638207092,-6029.63734414333,
18660,-6486271.71195147,-3395176.13883148,2440553.67919602,-400.812662484815,-3671.70092459963,-6166.56426715144,
18720,-6500178.99054866,-3610061.52603356,2066933.1627248,-62.6362983624798,-3489.27702570249,-6284.20555348909,
18780,-6493783.46165014,-3813671.00235581,1686842.2638444,275.770318809703,-3295.93532098451,-6382.18636548288,
18840,-6467103.22370515,-4005367.50215164,1301470.30053367,613.343428276343,-3092.28160603998,-6460.19421166059,
18900,-6420220.16126818,-4184551.31544966,912023.440337466,949.021167707107,-2878.9549519487,-6517.98011583879,
18960,-6353279.72572548,-4350662.02453955,519720.857639597,1281.74710064575,-2656.62567279799,-6555.35964882165,
19020,-6266490.50203062,-4503180.31225168,125790.835682758,1610.47381239457,-2425.9930845765,-6572.2137163461,
19080,-6160123.55934873,-4641629.63106566,-268533.169187469,1934.16650806572,-2187.78311995595,-6568.48902630579,
19140,-6034511.58703064,-4765577.72609944,-662016.481342349,2251.80655857162,-1942.74584821883,-6544.1982226287,
19200,-5890047.82152521,-4874638.00753886,-1053427.15823332,2562.39490996506,-1691.65294668429,-6499.41971612836,
19260,-5727184.77368711,-4968470.77105197,-1441539.92630089,2864.95533581216,-1435.29516243618,-6434.29732558237,
19320,-5546432.76348652,-5046784.26465652,-1825140.09151754,3158.53762140702,-1174.47971861811,-6349.03978738385,
19380,-5348358.26434336,-5109335.59652942,-2203027.4146321,3442.22072086402,-910.027602482064,-6243.9200496777,
19440,-5133582.06035846,-5155931.47707606,-2574019.93541581,3715.11582413706,-642.770763251054,-6119.27427422815,
19500,-4902777.2237416,-5186428.79160731,-2936957.72834828,3976.36927636457,-373.549274523735,-5975.50055286538,
19560,-4656666.92260691,-5200735.0026412,-3290706.57327949,4225.16530497775,-103.208500155624,-5813.05736269359,
19620,-4396022.07177219,-5198808.38344701,-3634161.52705385,4460.72852683041,167.403690620717,-5632.46182482679,
19680,-4121658.83856571,-5180658.08633285,-3966250.38677404,4682.3262894785,437.439650824852,-5434.28783911198,
19740,-3834436.01114201,-5146344.04794734,-4285937.03701663,4889.27091734082,706.054670279664,-5219.16406861415,
19800,-3535252.23563435,-5095976.73101489,-4592224.66965392,5080.92182043241,972.409714224262,-4987.77169949724,
19860,-3225043.13376716,-5029716.7019504,-4884158.86221443,5256.6873549236,1235.67413960402,-4740.84197555446,
19920,-2904778.31718694,-4947774.04864283,-5160830.50388625,5416.02641419305,1495.02829506676,-4479.15360383413,
19980,-2575458.31233904,-4850407.64626121,-5421378.56395691,5558.44983365682,1749.66599315826,-4203.53009904227,
20040,-2238111.40549219,-4737924.27753835,-5664992.69872829,5683.52164609525,1998.79689252804,-3914.83705139467,
20100,-1893790.41735166,-4610677.61272345,-5890915.69230289,5790.86017310313,2241.64879246561,-3613.97932767506,
20160,-1543569.41657042,-4469067.0542311,-6098445.72835505,5880.13897755341,2477.469854791,-3301.89823810952,
20220,-1188540.37942038,-4313536.44907597,-6286938.49041514,5951.08770735394,2705.53079531195,-2979.56864407505,
20280,-829809.802485785,-4144572.67019666,-6455809.08526911,6003.49280855651,2925.12706140676,-2647.9959441731,
20340,-468495.278279048,-3962704.06836809,-6604533.78100871,6037.19803555588,3135.58095723262,-2308.21291316706,
20400,-105722.047503521,-3768498.79984852,-6732651.55232445,6052.10472031647,3336.24365173528,-1961.27645071451,
20460,257380.458391504,-3562563.03801982,-6839765.42960001,6048.17183515149,3526.49703430293,-1608.26429845003,
20520,619682.073261672,-3345539.07859011,-6925543.65068716,6025.41588717722,3705.75540584379,-1250.27174999312,
20580,980055.341429472,-3118103.34828591,-6989720.61621284,5983.91066712315,3873.46700928548,-888.408402728463,
20640,1337378.94495408,-2880964.32480383,-7032097.65220329,5923.78691380989,4029.11547297631,-523.794980800386,
20700,1690541.1084894,-2634860.37124059,-7052543.5830491,5845.23189795106,4172.22122473026,-157.560173765566,
20760,2038442.9759231,-2380557.4859322,-7050995.11274026,5748.48888602625,4302.34288854828,209.162601558123,
20820,2380001.94945726,-2118846.9712687,-7027457.00963464,5633.85641978515,4419.07857431145,575.238500047549,
20880,2714154.9803107,-1850543.02961063,-6982002.09364676,5501.68743519337,4522.06701940318,939.534521727655,
20940,3039861.80352058,-1576480.29406065,-6914771.0287652,5352.38828846006,4610.98863086384,1300.92273291167,
21000,3356108.11183231,-1297511.29822465,-6825971.92228094,5186.41769249757,4685.5664799588,1658.28350142863,
21060,3661908.66148643,-1014503.8881263,-6715879.72808847,5004.28549784425,4745.56722579927,2010.50879230175,
21120,3956310.29895781,-728338.582559118,-6584835.45149361,4806.55127816753,4790.80190057384,2356.50547397435,
21180,4238394.89808302,-439905.891184396,-6433245.15724217,4593.82276985808,4821.12653617361,2695.19856565731,
21240,4507282.20052897,-150103.598899499,-6261578.7845168,4366.75421270047,4836.4426684676,3025.53442896434,
21300,4762132.55361469,140165.97711568,-6070368.77155643,4126.04458498941,4836.69774668658,3346.48392378427,
21360,5002149.53874085,429998.752449068,-5860208.4916847,3872.43571925099,4821.88546201337,3657.04554359966,
21420,5226582.4823348,718491.657544163,-5631750.50092663,3606.71026018673,4792.04597886905,3956.2485641069,
21480,5434728.83821013,1004745.42913279,-5385704.596951,3329.68941932215,4747.26600524043,4243.15616757741,
21540,5625936.43011581,1287867.40056992,-5122835.69377007,3042.23057424928,4687.67869263949,4516.86845078713,
21600,5799605.547182,1566974.28233222,-4843961.51945998,2745.22476753134,4613.46341402534,4776.52532588551,
21660,5955190.88576171,1841194.92564482,-4549950.14181742,2439.59408055746,4524.84541799289,5021.30935738198,
21720,6092203.32923477,2109673.06067166,-4241717.32605149,2126.28885862091,4422.09532105631,5250.44851690555,
21780,6210211.55729511,2371569.99890637,-3920223.73068387,1806.28480696787,4305.52842250693,5463.21881688839,
21840,6308843.47769206,2626067.28937716,-3586471.94945251,1480.57997757618,4175.5038520847,5658.94680923326,
21900,6387787.47389504,2872369.31889423,-3241503.40758614,1150.1916464193,4032.42355739403,5837.01193762294,
21960,6446793.46230732,3109705.84678084,-2886395.12191157,816.153091076798,3876.73113321672,5996.84872057224,
22020,6485673.75364305,3337334.46472815,-2522256.33543905,479.51028780959,3708.91049686551,6137.94875085196,
22080,6504303.71404867,3554542.97258579,-2150225.03781611,141.318542148086,3529.48441079894,6259.86249697,
22140,6502622.2227444,3760651.66107762,-1771464.38415809,-197.360917475438,3339.01286056687,6362.20088716367,
22200,6480631.92514673,3955015.49352014,-1387159.02523446,-535.464347138208,3138.0913156714,6444.63668538274,
22260,6438399.28148583,4137026.18026586,-998511.360437486,-871.92890164144,2927.34889349374,6506.90569387014,
22320,6376054.40964628,4306114.13987625,-606737.723528074,-1205.69608219982,2707.44641665799,6548.80778970469,
22380,6293790.720014,4461750.34008274,-213064.511408257,-1535.71522171358,2479.0743455813,6570.20778690816,
22440,6191864.33982418,4603448.01047591,181275.733470158,-1860.94702134442,2242.95056660038,6571.0361156424,
22500,6070593.32298411,4730764.21753787,575048.274530377,-2180.36716546815,1999.81801071097,6551.28925299173,
22560,5930356.64186662,4843301.29129367,967020.148004363,-2492.9699526948,1750.44209139885,6511.02979368177,
22620,5771592.9645086,4940708.09405212,1355964.12228583,-2797.77179491763,1495.60801872091,6450.38613354594,
22680,5594799.22815903,5022681.12674684,1740662.62867245,-3093.81450365536,1236.11808597643,6369.55185181649,
22740,5400529.02135547,5088965.47296843,2119911.64876931,-3380.16839881955,972.788972578753,6268.78489696575,
22800,5189390.78294137,5139355.58100479,2492524.54797619,-3655.93530928363,706.449034382138,6148.40659915696,
22860,4962045.82409355,5173695.88222015,2857335.84356105,-3920.25146622718,437.935557866844,6008.80047256995,
22920,4719206.18085325,5191881.24385337,3213204.89442393,-4172.29025621723,168.091988931491,5850.41080604976,
22980,4461632.30587419,5193857.25493996,3559019.50036494,-4411.26482760785,-102.234859066311,5673.74105590319,
23040,4190130.60843899,5179620.34412265,3893699.39863831,-4636.43053687178,-372.197613610253,5479.35202535086,
23100,3905550.8534073,5149217.72947521,4216199.64462852,-4847.08719898785,-640.95112432818,5267.85982634189,
23160,3608783.43144043,5102747.20358008,4525513.86483732,-5042.58112987712,-907.655168035294,5039.93367228863,
23220,3300756.51216208,5040356.75888728,4820677.37382545,-5222.30701450557,-1171.47707026269,4796.29355663582,
23280,2982433.08928263,4962244.05755012,5100770.14875619,-5385.7096442235,-1431.59427459564,4537.70782375537,
23340,2654807.92545855,4868655.7479289,5364919.65411203,-5532.28551538151,-1687.19688481012,4264.99059841393,
23400,2318904.40645673,4759886.62977726,5612303.50753873,-5661.58424759992,-1937.49016098906,3978.99906228311,
23460,1975771.31629223,4636278.6718754,5842151.97829391,-5773.20979840341,-2181.69693769541,3680.63060408767,
23520,1626479.5455139,4498219.88724967,6053750.31186629,-5866.82147944328,-2419.05995317271,3370.81987975709,
23580,1272118.74414567,4346143.07125119,6246440.87593042,-5942.13478632255,-2648.84409097117,3050.53579806239,
23640,913793.930256494,4180524.40790955,6419625.12343026,-5998.92204907555,-2870.33852870296,2720.77844078113,
23700,552622.064863586,4001881.95015747,6572765.36903877,-6037.01290155338,-3082.85879228541,2382.57592292234,
23760,189728.604348692,3810773.98014468,6705386.37610269,-6056.29456516919,-3285.74869446463,2036.9812250344,
23820,-173755.959929115,3607797.25670804,6817076.75393138,-6056.71200483215,-3478.38216568805,1685.06903929757,
23880,-536699.568603617,3393585.15482915,6907490.16510883,-6038.26798711569,-3660.16502881158,1327.93257608716,
23940,-897972.060203768,3168805.70059444,6976346.33851689,-6001.0229743407,-3830.53669732409,966.680282997246,
24000,-1256448.62487618,2934159.50790437,7023431.88414099,-5945.09482775488,-3988.97174943691,602.432530802603,
24060,-1611013.23529858,2690377.6242062,7048600.90929173,-5870.65834731866,-4134.98139117521,236.318310332782,
24120,-1960562.04526642,2438219.29137206,7051775.43724068,-5777.94465536476,-4268.11482147821,-130.528047106009,
24180,-2304006.74719669,2178469.62765463,7032945.63035733,-5667.24045124736,-4387.96049865446,-496.970105343013,
24240,-2640277.88216531,1911937.23642518,6992169.82012743,-5538.88717959745,-4494.14731574331,-861.872531052287,
24300,-2968328.09784625,1639451.74694681,6929574.34455954,-5393.28012473134,-4586.34569220512,-1224.10431305262,
24360,-3287135.34946346,1361861.29188635,6845353.19113418,-5230.86741029401,-4664.26859240679,-1582.54203035421,
24420,-3595706.03663683,1080029.92586773,6739767.4416654,-5052.14885270108,-4727.67247061509,-1936.07318728314,
24480,-3893078.06559334,794834.990069655,6613144.51534744,-4857.67461159425,-4776.3581178917,-2283.59960001922,
24540,-4178323.82346386,507164.430206572,6465877.20837121,-4648.04360908395,-4810.17135986966,-2624.04077725235,
24600,-4450553.05166679,217914.078070884,6298422.53309536,-4423.90175976216,-4829.00357342138,-2956.33720881878,
24660,-4708915.60948146,-72015.0930409948,6111300.3636621,-4185.94009205861,-4832.79204785719,-3279.45353029204,
24720,-4952604.12291701,-361719.731030663,5905091.89479348,-3934.8928071743,-4821.52023498969,-3592.38159317703,
24780,-5180856.51530447,-650296.880246009,5680437.91797286,-3671.53527276941,-4795.21792037022,-3894.14348979721,
24840,-5392958.41459364,-936846.764744821,5438036.91670232,-3396.68191366354,-4753.96131753675,-4183.79456031712,
24900,-5588245.43042755,-1220475.57469565,5178642.98165491,-3111.18397665639,-4697.87307715836,-4460.4263940567,
24960,-5766105.29208312,-1500298.2501853,4903063.54508356,-2815.92711290481,-4627.12218118192,-4723.16985359476,
25020,-5925979.83398101,-1775441.25323889,4612156.93446541,-2511.82871259325,-4541.92364290316,-4971.19805384319,
25080,-6067366.81510544,-2045045.31504119,4306829.75210536,-2199.8350528879,-4442.53798417981,-5203.72916959132,
25140,-6189821.56428488,-2308268.14622619,3988034.09232562,-1880.91835621134,-4329.27053589112,-5420.02904588243,
25200,-6292958.44727036,-2564287.1009024,3656764.60709496,-1556.07379399768,-4202.47059941673,-5619.413645689,
25260,-6376452.15237446,-2812301.78663727,3314055.42882143,-1226.31643177526,-4062.53048606929,-5801.25136899228,
25320,-6440038.79045612,-3051536.61339433,2960976.95725118,-892.678088429311,-3909.8844378423,-5964.96526154154,
25380,-6483516.8028753,-3281243.272845,2598632.51802663,-556.204078381364,-3745.00738314767,-6110.03507920146,
25440,-6506747.6714206,-3500703.13838058,2228154.90199503,-217.949870819893,-3568.41353687732,-6235.99919723164,
25500,-6509656.4251673,-3709229.57614351,1850702.79496461,121.022339862596,-3380.65483471471,-6342.45634886081,
25560,-6492231.93890903,-3906170.15729248,1467457.10919493,459.647148616322,-3182.31920770415,-6429.06715403792,
25620,-6454527.01906758,-4090908.76215008,1079617.23038292,796.859501558567,-2974.02870529152,-6495.55540564682,
25680,-6396658.27535954,-4262867.5674083,688397.194727248,1131.59827306019,-2756.43747551322,-6541.70911513879,
25740,-6318805.7776036,-4421508.90802523,295021.81050706,1462.80984889697,-2530.22960881815,-6567.38131405183,
25800,-6221212.49783756,-4566337.00586205,-99277.2607135472,1789.45169456778,-2296.11685433474,-6572.49059644409,
25860,-6104183.5394897,-4696899.55781155,-493265.44749821,2110.49588095375,-2054.83622234246,-6557.0213964071,
25920,-5968085.15698019,-4812789.17708131,-885709.220522471,2424.93253859018,-1807.1474910654,-6521.02399585246,
25980,-5813343.57107538,-4913644.68276916,-1275380.03717072,2731.77320738264,-1553.83064836262,-6464.61427563183,
26040,-5640443.58662434,-4999152.23455896,-1661058.26445826,3030.05407668374,-1295.68328781798,-6387.97324796833,
26100,-5449927.01865921,-5069046.30957441,-2041537.06780948,3318.83913575933,-1033.51794817173,-6291.34638397444,
26160,-5242390.93215533,-5123110.51766775,-2415626.25274419,3597.22323063369,-768.159390418263,-6175.04271187508,
26220,-5018485.70192544,-5161178.25208666,-2782156.04527596,3864.33499875028,-500.441838772423,-6039.4336780738,
26280,-4778912.90037089,-5183133.17407382,-3139980.79734,4119.3396730838,-231.206204494564,-5884.9517891878,
26340,-4524423.02093932,-5188909.53026559,-3487982.60411293,4361.44175117009,38.7027118270346,-5712.08902989029,
26400,-4255813.04632575,-5178492.30182541,-3825074.81932056,4589.88749392241,308.439026216014,-5521.39504532383,
26460,-3973923.87277093,-5151917.18598889,-4150205.45495902,4803.96722064737,577.158543847453,-5313.47511301259,
26520,-3679637.602802,-5109270.41323473,-4462360.454233,5003.01740259811,844.021462321354,-5088.98795290606,
26580,-3373874.71779023,-5050688.40443345,-4760566.82919157,5186.42257930961,1108.1950049908,-4848.64341044053,
26640,-3057591.14047818,-4976357.27168439,-5043895.65577755,5353.61711077995,1368.85599994214,-4593.20002096295,
26700,-2731775.19714332,-4886512.16584689,-5311464.91922212,5504.08677256216,1625.19341246833,-4323.46245613939,
26760,-2397444.4885907,-4781436.47327558,-5562442.20229844,5637.37019815859,1876.41084040844,-4040.27883425375,
26820,-2055642.67990898,-4661460.86405011,-5796047.20735872,5753.06013504834,2121.72896436316,-3744.53786726613,
26880,-1707436.22200412,-4526962.19567311,-6011554.10273201,5850.80445441329,2360.38790445312,-3437.16587057131,
26940,-1353911.02027473,-4378362.27964822,-6208293.68793127,5930.30691209712,2591.64942877689,-3119.123731206,
27000,-996169.063029517,-4216126.51998723,-6385655.37760943,5991.32774551857,2814.79902153572,-2791.40390078573,
27060,-635325.017269359,-4040762.43042237,-6543089.00553514,6033.68416919394,3029.1478683565,-2455.02739743976,
27120,-272502.79750474,-3852818.03353556,-6680106.44796003,6057.2507765394,3234.03481475902,-2111.04077436927,
27180,91167.886019403,-3652880.14262985,-6796283.06245768,6061.95981443182,3428.82831219802,-1760.51298995029,
27240,454554.9900289,-3441572.52858057,-6891258.9352362,6047.80126308245,3612.92829169082,-1404.53215774181,
27300,816527.599211255,-3219553.97847034,-6964739.93122684,6014.82270306411,3785.76788799777,-1044.20223524211,
27360,1175959.37389696,-2987516.25582776,-7016498.54522245,5963.1290135391,3946.81500046348,-680.63970834674,
27420,1531731.9753544,-2746181.97141232,-7046374.55463288,5892.88192654319,4095.57371291156,-314.970301656881,
27480,1882738.46044693,-2496302.37268387,-7054275.47653559,5804.29946312385,4231.5855961536,51.6742559505587,
27540,2227886.64016879,-2238655.0571047,-7040176.83172317,5697.65529235786,4354.43094890988,418.15943729145,
27600,2566102.39679414,-1974041.61232927,-7004122.21611649,5573.27798589307,4463.72999517299,783.351138388551,
27660,2896332.95212734,-1703285.18610003,-6946223.17784112,5431.55012787219,4559.1440249497,1146.1189353862,
27720,3217550.07741337,-1427227.99028549,-6866658.89799135,5272.90725869848,4640.37644232378,1505.33936790802,
27780,3528753.23491882,-1146728.74567449,-6765675.67433417,5097.83665696414,4707.1736884773,1859.8992179931,
27840,3828972.642344,-862660.0753305,-6643586.20926464,4906.87599176213,4759.32603589606,2208.69875293327,
27900,4117272.25325303,-575905.853559554,-6500768.70433142,4700.6118724905,4796.66827804512,2550.65493335972,
27960,4392752.6472372,-287358.516245332,-6337665.76278243,4479.67828629849,4819.08032720112,2884.70460671726,
28020,4654553.82246989,2083.66178613914,-6154783.10084052,4244.75490565433,4826.48771491712,3209.80768920363,
28080,4901857.88263649,291519.316478563,-5952688.06821738,3996.56525679499,4818.86199330391,3524.95034599491,
28140,5133891.60898169,580046.764853904,-5732007.97764208,3735.87471556692,4796.22101307478,3829.14817212551,
28200,5349928.90670252,866766.787318434,-5493428.24502297,3463.48833067884,4758.62904355984,4121.44931129958,
28260,5549293.11699618,1150785.41287528,-5237690.34528383,3180.24852800676,4706.19675662543,4400.93748620826,
28320,5731359.18754127,1431216.6998681,-4965589.5879693,2887.03267777808,4639.08109054748,4666.73497923522,
28380,5895555.69186794,1707185.50401305,-4677972.71597881,2584.75049179822,4557.48495533656,4918.00553751533,
28440,6041366.68841156,1977830.2233882,-4375735.33355075,2274.34129177934,4461.65676031347,5153.95715558292,
28500,6168333.41280492,2242305.51024486,-4059819.17108908,1956.77118339454,4351.88978587564,5373.84473338891,
28560,6276055.79745189,2499784.94108649,-3731209.19400851,1633.03011991388,4228.52142200156,5576.97261689491,
28620,6364193.81114121,2749463.63697825,-3390930.5631493,1304.12884185702,4091.93226907342,5762.69699960745,
28680,6432468.61207685,2990560.82572613,-3040045.45582592,971.095724485225,3942.54510108399,5930.42816786648,
28740,6480663.50948029,3222322.33787737,-2679649.75621203,634.973546314382,3780.82369466633,6079.63261647525,
28800,6508624.72808738,3444023.02780428,-2310869.62238864,296.816143944747,3607.27149642971,6209.83503940306,
28860,6516261.96800152,3654969.10913795,-1934857.93901313,-42.3150618050983,3422.43009750079,6320.62013933704,
28920,6503548.75322692,3854500.39279742,-1552790.66856277,-381.354624995354,3226.87751517672,6411.63419124018,
28980,6470522.56574589,4041992.41679447,-1165863.11673896,-719.236655187318,3021.22630914145,6482.58634086842,
29040,6417284.76506793,4216858.45880314,-775286.12765979,-1054.89838445098,2806.12156205019,6533.24964849031,
29100,6344000.29449114,4378551.42416308,-382282.223809931,-1387.28370915472,2582.23875036061,6563.46188855026,
29160,6250897.17569054,4526565.60316826,11918.2949496377,-1715.34670298323,2350.28151637335,6573.12611591575,
29220,6138265.79368853,4660438.29164496,406081.279450931,-2038.05508804469,2110.97933887963,6562.21100260276,
29280,6006457.97522214,4779751.26877655,798972.672632148,-2354.3936489108,1865.08510525618,6530.75094520684,
29340,5855885.86421977,4884132.12658868,1189362.45029074,-2663.36757913794,1613.37259824429,6478.84593354757,
29400,5687020.59893026,4973255.44677368,1576028.54675138,-2964.00574468569,1356.6339256755,6406.6611820166,
29460,5500390.79564306,5046843.82210713,1957760.75176855,-3255.3638703383,1095.67691032346,6314.42654031659,
29520,5296580.84347114,5104668.71981246,2333364.56518719,-3536.52764558232,831.322430143698,6202.4356714959,
29580,5076229.01633874,5146551.18391391,2701664.99545356,-3806.61570699468,564.401712707766,6071.04501062482,
29640,4840025.40937289,5172362.37364348,3061510.29019507,-4064.78251974086,295.753567835267,5920.67253915937,
29700,4588709.70478491,5182023.93286624,3411775.58537266,-4310.22116380749,26.2215259959265,5751.79626733359,
29760,4323068.77813035,5175508.18816977,3751366.45222834,-4542.16582989223,-243.348967265924,5564.95236886135,
29820,4043934.16504998,5152838.18552561,4079222.33033468,-4759.89402506024,-512.113134098682,5360.73332655052,
29880,3752179.39312537,5114087.57110511,4394319.85436047,-4962.72892475822,-779.229564050184,5139.78617680192,
29940,3448717.16858852,5059380.2988039,4695676.06267921,-5150.04176629468,-1043.86325926019,4902.81023001034,
30000,3134496.43275526,4988890.15571754,4982351.44917764,-5321.25374017354,-1305.18856403603,4650.55419079921,
30060,2810499.32181577,4902840.12466516,5253452.83750263,-5475.83736058162,-1562.39165975593,4383.81320492424,
30120,2477738.05255799,4801501.60692869,5508136.08491042,-5613.31761471882,-1814.67277771472,4103.42614938957,
30180,2137251.7396509,4685193.51347993,5745608.62953695,-5733.2731157801,-2061.24840812086,3810.27308508081,
30240,1790103.14286667,4554281.2200646,5965131.8831822,-5835.33726832877,-2301.35363247645,3505.27261279175,
30300,1437375.3477736,4409175.38020955,6166023.45809443,-5919.19929188329,-2534.24450078507,3189.37897695142,
30360,1080168.39244795,4250330.59826979,6347659.21352044,-5984.60498944235,-2759.20029894022,2863.57897655658,
30420,719595.855545555,4078243.97166721,6509475.11469628,-6031.35727868417,-2975.52564020113,2528.88882333288,
30480,356781.417411817,3893453.51211426,6650968.90383114,-6059.31657372207,-3182.55242054696,2186.35101708944,
30540,-7144.59836629973,3696536.45183671,6771701.58309305,-6068.40105190737,-3379.64170193009,1837.03119232594,
