tSec,x,y,z,vx,vy,vz,
29730,4457628.94331949,5180787.97048114,3582972.43412542,-4427.92643769182,-108.611753625527,5660.58454489759,
29740,4413157.00989014,5179477.20094779,3639421.73823952,-4466.39578278259,-153.5400476907,5629.19464218192,
29750,4368302.32250299,5177717.21815312,3695554.69888436,-4504.4766772802,-198.453754077379,5597.31631547841,
29760,4323068.78216537,5175508.18752516,3751366.44582393,-4542.16582668969,-243.34896286182,5564.95237264318,
29770,4277460.32265544,5172850.31358073,3806852.13711297,-4579.45997139812,-288.221766274131,5532.10566393698,
29780,4231480.91017168,5169743.83990204,3862006.95951993,-4616.35588700972,-333.068259071847,5498.77908180657,
29790,4185134.54297902,5166189.04910946,3916826.1289477,-4652.85038468606,-377.884538928423,5464.97556064708,
29800,4138425.25105157,5162186.26283038,3971304.89085178,-4688.94031148616,-422.666706834192,5430.6980765425,
29810,4091357.09571197,5157735.84166401,4025438.5206558,-4724.62255070174,-467.410867506397,5395.94964698255,
29820,4043934.16926741,5152838.18514201,4079222.32416401,-4759.89402218309,-512.113129804417,5360.73333055635,
29830,3996160.59464247,5147493.73168499,4132651.63797074,-4794.75168265211,-556.769607146276,5325.05222662432,
29840,3948040.52500893,5141702.95855489,4185721.82986631,-4829.19252600016,-601.376417922762,5288.90947497102,
29850,3899578.14341259,5135466.38180316,4238428.2992395,-4863.21358356913,-645.929685906039,5252.30825544192,
29860,3850777.6623975,5128784.55621492,4290766.47747629,-4896.81192441562,-690.425540650236,5215.25178756737,
29870,3801643.32362753,5121658.07524925,4342731.8283548,-4929.98465555833,-734.860117882129,5177.74333017722,
29880,3752179.39750557,5114087.57097549,4394319.84843629,-4962.72892220959,-779.229559880649,5139.78618100872,
29890,3702390.18279052,5106073.71400589,4445526.06745231,-4995.04190799224,-823.53001584445,5101.38367631063,
29900,3652280.00621214,5097617.21342465,4496346.04868776,-5026.92083514299,-867.75764224719,5062.53919044563,
29910,3601853.22208396,5088718.8167134,4546775.38936011,-5058.36296470389,-911.908603180593,5023.25613549323,
29920,3551114.21191429,5079379.30967338,4596809.72099456,-5089.3655967029,-955.979070685603,4983.53796085489,
29930,3500067.38401552,5069599.51634436,4646444.7097953,-5119.92607032514,-999.965225072275,4943.38815286293,
29940,3448717.17311174,5059380.29892035,4695676.05701288,-5150.04176407598,-1043.86325522927,4902.81023439467,
29950,3397068.0399447,5048722.55766234,4744499.49930777,-5179.71009593725,-1087.66935892405,4861.80776449296,
29960,3345124.47087835,5037627.230808,4792910.80911014,-5208.92852351785,-1131.37974309504,4820.38433799397,
29970,3292890.97750178,5026095.29447861,4840905.79497598,-5237.69454420019,-1174.99062413722,4778.54358516288,
29980,3240372.09623079,5014127.76258302,4888480.30193956,-5266.00569528358,-1218.49822818264,4736.28917133762,
29990,3187572.38790804,5001725.68671893,4935630.21186247,-5293.85955412583,-1261.8987913774,4693.62479658048,
30000,3134496.4374017,4988890.15607136,4982351.4437791,-5321.2537382847,-1305.18856015661,4650.55419533751,
30010,3081148.85320279,4975622.29730839,5028639.95423883,-5348.18590565801,-1348.36379151809,4607.08113610303,
30020,3027534.26702107,4961923.27447418,5074491.73764485,-5374.65375462565,-1391.42075329653,4563.20942109041,
30030,2973657.33337947,4947794.28887918,5119902.82658972,-5400.65502419402,-1434.35572443904,4518.94288590796,
30040,2919522.72920714,4933236.57898769,5164869.29218774,-5426.18749414071,-1477.16499528197,4474.28539923652,
30050,2865135.15343097,4918251.42030251,5209387.244404,-5451.2489851617,-1519.84486783029,4429.24086250928,
30060,2810499.32656569,4902840.1252469,5253452.83238039,-5475.83735902053,-1562.39165603969,4383.81320959246,
30070,2755619.99030242,4887004.0430436,5297062.24475828,-5499.95051869957,-1604.80168610191,4338.00640646551,
30080,2700501.90709573,4870744.55959105,5340211.70999807,-5523.586408553,-1647.07129673368,4291.82445089993,
30090,2645149.85974914,4854063.0973367,5382897.49669548,-5546.74301446136,-1689.19683946948,4245.27137213554,
30100,2589568.65099909,4836961.1151473,5425115.91389463,-5569.41836398697,-1731.17467895833,4198.35123055311,
30110,2533763.10309734,4819440.10817633,5466863.31139773,-5591.61052652969,-1773.00119326456,4151.06811734229,
30120,2477738.05739182,4801501.60772823,5508136.08007156,-5613.31761348196,-1814.67277417223,4103.42615416386,
30130,2421498.37390591,4783147.18111976,5548930.65215043,-5634.53777838235,-1856.18582749279,4055.4294928056,
30140,2365048.93091627,4764378.43153813,5589243.50153568,-5655.26921706641,-1897.53677337509,4007.08231483116,
30150,2308394.6245291,4745196.99789606,5629071.1440917,-5675.51016781398,-1938.72204661692,3958.38883122177,
30160,2251540.36825497,4725604.55468375,5668410.13793825,-5695.25891149197,-1979.73809697714,3909.35328201074,
30170,2194491.09258228,4705602.81181774,5707257.08373914,-5714.51377169204,-2020.58138948723,3859.9799359112,
30180,2137251.74454934,4685193.51448656,5745608.62498712,-5733.27311486245,-2061.24840476152,3810.27308993748,
30190,2079827.28731515,4664378.44299341,5783461.44828502,-5751.53535043402,-2101.73563930529,3760.23706902086,
30200,2022222.69972901,4643159.41259571,5820812.28362291,-5769.29893093979,-2142.03960582005,3709.87622562043,
30210,1964442.97589889,4621538.27334163,5857657.90465148,-5786.56235212847,-2182.15683350571,3659.19493932961,
30220,1906493.12475875,4599516.9099036,5893995.12895137,-5803.32415307169,-2222.08386835921,3608.1976164792,
30230,1848378.16963479,4577097.24140886,5929820.81829854,-5819.58291626516,-2261.81727346945,3556.88868973741,
30240,1790103.14781074,4554281.22126708,5965131.87892565,-5835.33726772379,-2301.35362930846,3505.27261770737,
30250,1731673.1100922,4531070.83699511,5999925.26177938,-5850.58587707086,-2340.6895340184,3453.35388452278,
30260,1673093.12037017,4507468.11003884,6034197.9627737,-5865.32745762147,-2379.82160369466,3401.13699944204,
30270,1614368.25518368,4483475.09559229,6067947.02303912,-5879.56076646028,-2418.74647266445,3348.62649644142,
30280,1555503.60328179,4459093.88241388,6101169.52916777,-5893.28460451399,-2457.4607937612,3295.82693380797,
30290,1496504.26518479,4434326.59264006,6133862.61345452,-5906.49781661876,-2495.96123859443,3242.74289373242,
30300,1437375.35274478,4409175.38159618,6166023.454134,-5919.1992915831,-2534.24449781537,3189.37898190299,
30310,1378121.98870569,4383642.43760478,6197649.27561348,-5931.38796224688,-2572.30728137846,3135.73982710022,
30320,1318749.30626266,4357729.98179128,6228737.34870184,-5943.06280553689,-2610.14631879904,3081.83008079322,
30330,1259262.44862089,4331440.26788707,6259284.99083441,-5954.22284251968,-2647.75835940786,3027.65441673754,
30340,1199666.56855401,4304775.5820301,6289289.56629384,-5964.86713845223,-2685.14017260283,2973.21753057439,
30350,1139966.82796194,4277738.24256296,6318748.48642695,-5974.9948028307,-2722.28854809859,2918.52413943099,
30360,1080168.39742823,4250330.5998285,6347659.20985761,-5984.60498943773,-2759.20029617455,2863.57898152166,
30370,1020276.45577697,4222555.0359629,6376019.24269558,-5993.69689638812,-2795.87224792167,2808.38681574895,
30380,960296.189629285,4194413.96468636,6403826.13874147,-6002.26976617306,-2832.3012554884,2752.95242130437,
30390,900232.792959303,4165909.83109129,6431077.49968753,-6010.32288570245,-2868.4841923259,2697.28059726808,
30400,840091.466649802,4137045.11142804,6457770.97531462,-6017.85558634517,-2904.41795343255,2641.37616220711,
30410,779877.418047417,4107822.31288822,6483904.26368501,-6024.86724396685,-2940.09945559763,2585.24395377169,
30420,719595.860517496,4078243.97338562,6509475.1113312,-6031.3572789647,-2975.52563764399,2528.88882828968,
30430,659252.012998622,4048312.66133458,6534481.31344065,-6037.32515629917,-3010.69346066938,2472.31566035875,
30440,598851.099556842,4018030.97542612,6558920.71403646,-6042.77038552197,-3045.5999082863,2415.52934243671,
30450,538398.348939623,3987401.54440155,6582791.20615387,-6047.6925208004,-3080.2419868599,2358.53478443004,
30460,477898.994129599,3956427.02682379,6606090.73201273,-6052.09116093767,-3114.61672574393,2301.3369132809,
30470,417358.271898117,3925110.11084632,6628817.28318576,-6055.96594938942,-3148.72117751449,2243.94067255307,
30480,356781.422358657,3893453.51397975,6650968.90076268,-6059.31657427621,-3182.5524182016,2186.35102201697,
30490,296173.688520126,3861459.98285617,6672543.67551023,-6062.14276839234,-3216.10754751847,2128.57293723411,
30500,235540.3158401,3829132.29299121,6693539.74802799,-6064.44430921096,-3249.3836890888,2070.61140914115,
30510,174886.551778018,3796473.24854373,6713955.30890005,-6066.22101888559,-3282.3779906719,2012.47144363351,
30520,114217.645348391,3763485.6820734,6733788.5988425,-6067.47276424824,-3315.08762438589,1954.15806114866,
30530,53538.8466740385,3730172.454296,6753037.90884678,-6068.19945680407,-3347.50978692897,1895.67629624897,
30540,-7144.59346060422,3696536.45383651,6771701.58031885,-6068.40105272257,-3379.64169979858,1837.03119720407,
30550,-67827.4240560672,3662580.59698003,6789778.00521414,-6068.07755282528,-3411.48060950861,1778.22782557263,
30560,-128504.394344292,3628307.82742054,6807265.62616839,-6067.22900256994,-3443.02378780413,1719.27125578375,
30570,-189170.254234899,3593721.11600755,6824162.93662422,-6065.85549203112,-3474.26853187392,1660.16657471786,
30580,-249819.754761245,3558823.46049055,6840468.48095357,-6063.95715587722,-3505.21216456024,1600.91888128762,
30590,-310447.648526231,3523617.8852615,6856180.85457593,-6061.53417334424,-3535.85203456608,1541.5332860188,
30600,-371048.690147835,3488107.44109518,6871298.70407235,-6058.58676820628,-3566.18551665977,1482.01491063162,
30610,-431617.636704331,3452295.2048875,6885820.72729533,-6055.11520874314,-3596.21001187722,1422.36888762263,
30620,-492149.248179179,3416184.27939184,6899745.67347447,-6051.11980770548,-3625.92294772197,1362.60035984723,
30630,-552638.28790554,3379777.79295339,6913072.34331799,-6046.60092227756,-3655.32177836339,1302.71448010283,
30640,-613079.523010429,3343078.89924148,6925799.58911003,-6041.55895403808,-3684.40398483359,1242.71641071244,
30650,-673467.724858446,3306090.77698001,6937926.31480388,-6035.99434891901,-3713.16707522312,1182.61132310823,
30660,-733797.6694951,3268816.62967586,6949451.47611097,-6029.90759716263,-3741.60858487601,1122.40439741485,
30670,-794064.138089686,3231259.68534538,6960374.08058567,-6023.29923327642,-3769.7260765841,1062.10082203179,
30680,-854261.917377705,3193423.19623897,6970693.18770599,-6016.16983598579,-3797.51714078094,1001.70579321455,
30690,-914385.800102796,3155310.43856368,6980407.90895003,-6008.52002818405,-3824.97939573493,941.22451465404,
30700,-974430.585458148,3116924.71220389,6989517.40786821,-6000.35047687951,-3852.11048774167,880.662197054128,
30710,-1034391.07952738,3078269.34044011,6998020.90015127,-5991.66189313906,-3878.90809131516,820.02405770711,
30720,-1094262.09572481,3039347.6696658,7005917.65369407,-5982.45503202797,-3905.36990937739,759.315320067184,
30730,-1154038.45523516,3000163.06910241,7013206.988655,-5972.7306925457,-3931.49367344618,698.541213322107,
30740,-1213714.9874525,2960718.93051241,7019888.27751125,-5962.48971755724,-3957.27714382058,637.706971963336,
30750,-1273286.53041862,2921018.66791067,7025960.94510961,-5951.73299372016,-3982.71810976377,576.817835355053,
30760,-1332747.93126047,2881065.71727381,7031424.46871309,-5940.46145140722,-4007.81438968301,515.879047302506,
30770,-1392094.04662702,2840863.53624793,7036278.37804315,-5928.67606462467,-4032.56383130659,454.895855620113,
30780,-1451319.74312508,2800415.60385454,7040522.25531767,-5916.37785092651,-4056.96431185753,393.873511699758,
30790,-1510419.89775439,2759725.42019471,7044155.73528451,-5903.56787132492,-4081.0137382241,332.817270079608,
30800,-1569389.39834169,2718796.5061516,7047178.50525085,-5890.24723019728,-4104.71004712727,271.732388013726,
30810,-1628223.14397394,2677632.40309133,7049590.30510822,-5876.41707519007,-4128.05120528507,210.624125042608,
30820,-1686916.04543049,2636236.67256216,7051390.92735319,-5862.07859711996,-4151.03520957421,149.497742564677,
30830,-1745463.0256143,2594612.89599215,7052580.21710381,-5847.23302987252,-4173.6600871891,88.3585034086235,
30840,-1803859.01998209,2552764.67438514,7053158.0721118,-5831.88165029852,-4195.9238957985,27.2116714063927,
30850,-1862098.97697347,2510695.62801529,7053124.44277045,-5816.02577810818,-4217.82472370008,-33.9374890334804,
30860,-1920177.858439,2468409.39612,7052479.33211823,-5799.66677576314,-4239.36068997296,-95.0837133525339,
30870,-1978090.64006716,2425909.63659134,7051222.79583815,-5782.80604836622,-4260.5299446285,-156.221737269401,
30880,-2035832.31181021,2383200.02566598,7049354.94225289,-5765.4450435486,-4281.33066875916,-217.346297207532,
30890,-2093397.87830885,2340284.25761365,7046875.93231558,-5747.58525135409,-4301.76107468571,-278.452130723882,
30900,-2150782.3593158,2297166.04442413,7043785.9795963,-5729.22820412018,-4321.81940610234,-339.533976938741,
30910,-2207980.79011814,2253849.11549279,7040085.35026436,-5710.37547635543,-4341.50393821971,-400.586576966744,
30920,-2264988.22195833,2210337.21730471,7035774.3630661,-5691.02868461259,-4360.81297790555,-461.604674348963,
30930,-2321799.72245404,2166634.11311745,7030853.38929856,-5671.18948735739,-4379.74486382263,-522.583015485824,
30940,-2378410.37601661,2122743.5826424,7025322.85277863,-5650.85958483242,-4398.29796656366,-583.516350070458,
30950,-2434815.28426811,2078669.42172483,7019183.22980805,-5630.04071891611,-4416.47068878289,-644.399431521979,
30960,-2491009.56645693,2034415.4420226,7012435.04913389,-5608.73467297659,-4434.26146532417,-705.227017418059,
30970,-2546988.35987201,1989985.47068368,7005078.89190487,-5586.94327172077,-4451.66876334521,-765.993869926161,
30980,-2602746.82025537,1945383.3500224,6997115.3916233,-5564.66838103865,-4468.69108243793,-826.694756232717,
30990,-2658280.12221319,1900612.9371945,6988545.23409276,-5541.91190784342,-4485.32695474495,-887.324448969615,
31000,-2713583.45962524,1855678.10387107,6979369.1573615,-5518.67579990784,-4501.57494507221,-947.877726637384,
31010,-2768652.0460526,1810582.73591138,6969587.95166169,-5494.9620456976,-4517.43365099798,-1008.34937402463,
31020,-2823481.11514376,1765330.7330346,6959202.45934442,-5470.77267420231,-4532.90170297864,-1068.73418262343,
31030,-2878065.92103904,1719926.00849051,6948213.57481065,-5446.10975476497,-4547.97776445149,-1129.02695104049,
31040,-2932401.73877322,1674372.48872922,6936622.244438,-5420.97539691073,-4562.66053193517,-1189.22248540433,
31050,-2986483.86467655,1628674.1130698,6924429.46650349,-5395.37175017542,-4576.9487351282,-1249.31559976864,
31060,-3040307.61677397,1582834.83336808,6911636.29110233,-5369.30100393469,-4590.84113700616,-1309.3011165125,
31070,-3093868.33518266,1536858.61368329,6898243.82006264,-5342.76538723394,-4604.33653391794,-1369.17386673802,
31080,-3147161.3825079,1490749.42994394,6884253.20685628,-5315.76716861943,-4617.43375568155,-1428.92869066632,
31090,-3200182.14423724,1444511.26961261,6869665.65650562,-5288.30865597039,-4630.13166567978,-1488.56043803259,
31100,-3252926.02913301,1398148.13134983,6854482.42548649,-5260.39219633223,-4642.42916095599,-1548.06396848114,
31110,-3305388.46962309,1351664.02467699,6838704.82162707,-5232.02017575022,-4654.32517231009,-1607.43415196122,
31120,-3357564.92219016,1305062.9696383,6822334.20400289,-5203.19501910355,-4665.81866439474,-1666.6658691242,
31130,-3409450.86775915,1258348.99646177,6805371.98282775,-5173.91918993884,-4676.90863581184,-1725.75401172272,
31140,-3461041.81208311,1211526.14521926,6787819.61934078,-5144.19519030296,-4687.59411920902,-1784.69348301232,
31150,-3512333.28612733,1164598.4654855,6769678.62568935,-5114.0255605743,-4697.87418137619,-1843.47919815561,
31160,-3563320.84645186,1117570.01599622,6750950.56480797,-5083.41287929195,-4707.7479233417,-1902.10608462944,
31170,-3614000.07559221,1070444.86430528,6731637.05029311,-5052.35976298246,-4717.21448046815,-1960.56908263505,
31180,-3664366.58243836,1023227.08644085,6711739.74627387,-5020.86886598334,-4726.27302254746,-2018.86314551128,
31190,-3714416.00261197,975920.766560618,6691260.36727856,-4988.94288026309,-4734.92275389502,-2076.98324015085,
31200,-3764143.99884179,928529.996606137,6670200.67809702,-4956.58453523704,-4743.16291344255,-2134.92434741959,
31210,-3813546.26133715,881058.875956168,6648562.49363884,-4923.7965975787,-4750.99277482945,-2192.68146257851,
31220,-3862618.50815962,833511.51107917,6626347.67878724,-4890.58187102612,-4758.41164649227,-2250.24959570856,
31230,-3911356.48559263,785892.015184885,6603558.14824874,-4856.94319618289,-4765.41887175184,-2307.62377213767,
31240,-3959755.96850914,738204.507875073,6580195.86639859,-4822.8834503134,-4772.01382889781,-2364.79903286984,
31250,-4007812.76073716,690453.114793411,6556262.8471218,-4788.40554713221,-4778.19593127006,-2421.77043501564,
31260,-4055522.69542323,642641.967274601,6531761.15364996,-4753.51243658734,-4783.96462733671,-2478.53305222372,
31270,-4102881.63539358,594775.201992712,6506692.89839366,-4718.20710463738,-4789.31940076833,-2535.08197511259,
31280,-4149885.47351314,546856.9606088,6481060.24277068,-4682.49257302284,-4794.25977050807,-2591.41231170206,
31290,-4196530.13304219,498891.389417851,6454865.3970298,-4646.37189903169,-4798.78529083763,-2647.51918784376,
31300,-4242811.56799061,450882.638995082,6428110.62007033,-4609.84817525982,-4802.89555143886,-2703.3977476501,
31310,-4288725.76346978,402834.863841649,6400798.21925737,-4572.92452936676,-4806.59017745121,-2759.04315392133,
31320,-4334268.73604195,354752.222029803,6372930.55023281,-4535.60412382725,-4809.86882952505,-2814.45058857045,
31330,-4379436.53406715,306638.87484753,6344510.01672208,-4497.8901556792,-4812.73120387101,-2869.61525304588,
31340,-4424225.23804754,258498.986442714,6315539.07033671,-4459.78585626838,-4815.17703230581,-2924.53236875216,
31350,-4468630.9609692,210336.723466866,6286020.21037265,-4421.2944909902,-4817.20608229449,-2979.1971774687,
31360,-4512649.84864134,162156.25471844,6255955.98360442,-4382.41935902854,-4818.81815698941,-3033.60494176721,
31370,-4556278.08003282,113961.750785778,6225348.98407516,-4343.16379309157,-4820.01309526599,-3087.75094542783,
31380,-4599511.86760613,65757.3836897204,6194201.85288242,-4303.53115914433,-4820.79077175518,-3141.63049385445,
31390,-4642347.45764854,17547.3265258931,6162517.27795987,-4263.52485613774,-4821.15109687258,-3195.23891448904,
31400,-4684781.13060062,-30664.2468932632,6130297.99385484,-4223.14831573374,-4821.094016844,-3248.57155722515,
31410,-4726809.20138196,-78873.1623967099,6097546.78150175,-4182.40500202621,-4820.61951372731,-3301.62379482005,
31420,-4768428.01971407,-127075.245813224,6064266.46799143,-4141.2984112577,-4819.72760543041,-3354.39102330528,
31430,-4809633.97044041,-175266.323329971,6030459.9263363,-4099.83207153178,-4818.41834572514,-3406.86866239505,
31440,-4850423.47384361,-223442.221851197,5996130.07523156,-4058.0095425214,-4816.69182425714,-3459.05215589195,
31450,-4890792.98595961,-271598.769357002,5961279.87881222,-4015.83441517341,-4814.54816655166,-3510.93697208961,
31460,-4930738.99888895,-319731.795262141,5925912.34640629,-3973.31031140975,-4811.98753401539,-3562.51860417182,
31470,-4970258.04110502,-367837.130774841,5890030.53228379,-3930.44088382575,-4809.01012393458,-3613.79257060798,
31480,-5009346.67775927,-415910.609255567,5853637.53540202,-3887.22981538596,-4805.61616946955,-3664.75441554463,
31490,-5048001.51098334,-463948.06657572,5816736.49914679,-3843.6808191181,-4801.80593964592,-3715.39970919326,
31500,-5086219.1801882,-511945.341476238,5779330.61106989,-3799.79763780537,-4797.57973934276,-3765.72404821438,
31510,-5123996.36236015,-559898.275926056,5741423.10262265,-3755.5840436776,-4792.93790927797,-3815.72305609805,
31520,-5161329.77235372,-607802.715480412,5703017.24888579,-3711.0438381013,-4787.88082599111,-3865.39238354132,
31530,-5198216.16318149,-655654.509638967,5664116.36829546,-3666.18085126904,-4782.40890182377,-3914.72770882271,
31540,-5234652.3263008,-703449.512203718,5624723.82236558,-3620.99894188787,-4776.52258489787,-3963.72473817424,
31550,-5270635.09189735,-751183.581636686,5584843.01540641,-3575.50199686715,-4770.2223590918,-4012.37920615126,
31560,-5306161.32916561,-798852.58141735,5544477.39423954,-3529.69393100544,-4763.50874401469,-4060.68687600052,
31570,-5341227.9465862,-846452.38039982,5503630.44790908,-3483.57868667637,-4756.38229497874,-4108.64354002678,
31580,-5375831.89220002,-893978.85316972,5462305.70738929,-3437.1602335133,-4748.84360296964,-4156.24501995822,
31590,-5409970.15387931,-941427.880400771,5420506.74528852,-3390.44256809247,-4740.89329461516,-4203.48716731092,
31600,-5443639.75959542,-988795.34921104,5378237.1755495,-3343.42971361432,-4732.53203215172,-4250.36586375254,
31610,-5476837.77768353,-1036077.15351886,5335500.65314599,-3296.12571958271,-4723.76051338889,-4296.87702146525,
31620,-5509561.31710399,-1083269.19439836,5292300.87377589,-3248.53466148168,-4714.57947167174,-4343.01658350805,
31630,-5541807.52770057,-1130367.38043464,5248641.57355058,-3200.66064044954,-4704.98967584086,-4388.78052417812,
31640,-5573573.60045531,-1177367.62807851,5204526.5286808,-3152.50778294999,-4694.9919301899,-4434.16484937137,
31650,-5604856.76774013,-1224265.86200078,5159959.55515882,-3104.0802404402,-4684.58707442054,-4479.16559694172,
31660,-5635654.30356509,-1271058.01544614,5114944.5084371,-3055.38218903567,-4673.77598359477,-4523.77883705896,
31670,-5665963.52382331,-1317740.03058648,5069485.28310334,-3006.41782917197,-4662.55956808433,-4568.00067256494,
31680,-5695781.78653242,-1364307.85887373,5023585.81255199,-2957.19138526333,-4650.9387735173,-4611.82723932782,
31690,-5725106.49207266,-1410757.46139216,4977250.06865219,-2907.70710535833,-4638.91458072191,-4655.25470659418,
31700,-5753935.0834215,-1457084.80921007,4930482.06141229,-2857.96926079276,-4626.48800566734,-4698.27927733882,
31710,-5782265.04638471,-1503285.88373091,4883285.8386408,-2807.98214583997,-4613.6600994018,-4740.89718861228,
31720,-5810093.90982406,-1549356.67704373,4835665.48560391,-2757.75007735877,-4600.4319479878,-4783.10471188595,
31730,-5837419.24588133,-1595293.19227299,4787625.12467953,-2707.27739443919,-4586.80467243462,-4824.89815339502,
31740,-5864238.67019887,-1641091.44392771,4739168.91500802,-2656.5684580461,-4572.77942862825,-4866.27385447927,
31750,-5890549.84213659,-1686747.45824982,4690301.05213939,-2605.62765066077,-4558.35740725844,-4907.22819192209,
31760,-5916350.46498526,-1732257.27356187,4641025.76767718,-2554.45937592038,-4543.53983374326,-4947.75757828779,
31770,-5941638.28617631,-1777616.94061392,4591347.328919,-2503.06805825528,-4528.32796815077,-4987.85846225746,
31780,-5966411.09748791,-1822822.52292959,4541270.03849366,-2451.45814252398,-4512.72310511797,-5027.5273289636,
31790,-5990666.73524744,-1867870.09715139,4490798.233995,-2399.63409364555,-4496.72657376673,-5066.76070032363,
31800,-6014403.08053021,-1912755.75338511,4439936.28761239,-2347.60039622926,-4480.33973761662,-5105.55513537228,
31810,-6037618.05935454,-1957475.59554335,4388688.60575785,-2295.36155420113,-4463.5639944945,-5143.907230593,
31820,-6060309.64287302,-2002025.7416881,4337059.62868998,-2242.92209042737,-4446.40077644065,-5181.81362024809,
31830,-6082475.84756,-2046402.32437246,4285053.83013447,-2190.28654633413,-4428.85154961116,-5219.2709767076,
31840,-6104114.73539533,-2090601.49098121,4232675.71690143,-2137.45948152383,-4410.9178141767,-5256.27601077666,
31850,-6125224.41404412,-2134619.40407049,4179929.82849936,-2084.44547338747,-4392.60110421712,-5292.82547202103,
31860,-6145803.03703272,-2178452.24170632,4126820.73674597,-2031.24911671323,-4373.90298761205,-5328.91614909047,
31870,-6165848.80392071,-2222096.19780206,4073353.04537569,-1977.87502329098,-4354.82506592731,-5364.54487003972,
31880,-6185359.96046889,-2265547.48245466,4019531.38964409,-1924.327821513,-4335.36897429691,-5399.70850264663,
31890,-6204334.79880333,-2308802.32227975,3965360.435929,-1870.61215597074,-4315.53638130078,-5434.40395472707,
31900,-6222771.65757532,-2351856.96074544,3910844.8813286,-1816.73268704789,-4295.32898883806,-5468.62817444632,
31910,-6240668.92211724,-2394707.6585049,3855989.45325642,-1762.69409050989,-4274.748531996,-5502.37815062657,
31920,-6258025.02459429,-2437350.69372757,3800798.90903318,-1708.50105709006,-4253.79677891452,-5535.65091305022,
31930,-6274838.44415214,-2479782.36242893,3745278.03547574,-1654.15829207269,-4232.4755306464,-5568.44353275868,
31940,-6291107.70706023,-2521998.97879892,3689431.64848308,-1599.6705147895,-4210.78662090589,-5600.75312229994,
31950,-6306831.38684893,-2563996.87552618,3633264.5926204,-1545.04245824277,-4188.73191597873,-5632.57683604313,
31960,-6322008.10444816,-2605772.40412819,3576781.74069733,-1490.27886904807,-4166.31331504014,-5663.91187066657,
31970,-6336636.52831724,-2647321.93527411,3519987.99334564,-1435.38450647321,-4143.53274931396,-5694.75546514031,
31980,-6350715.37457068,-2688641.85910622,3462888.27859429,-1380.36414221657,-4120.39218217724,-5725.10490111501,
31990,-6364243.40710034,-2729728.58556064,3405487.55144114,-1325.22255997786,-4096.89360899711,-5754.95750319147,
32000,-6377219.43769329,-2770578.54468646,3347790.79342223,-1269.96455502756,-4073.03905696434,-5784.3106391854,
32010,-6389642.32614536,-2811188.18696307,3289803.01217826,-1214.59493377523,-4048.8305849237,-5813.16172038753,
32020,-6401510.98037036,-2851553.98361585,3231529.2410186,-1159.11851333689,-4024.27028320115,-5841.50820181919,
32030,-6412824.35650501,-2891672.42693013,3172974.53848268,-1103.54012110117,-3999.36027342808,-5869.34758248353,
32040,-6423581.45900943,-2931540.03056333,3114143.98789898,-1047.86459429463,-3974.1027083625,-5896.67740561236,
32050,-6433781.34076342,-2971153.32985533,3055042.69694151,-992.096779545833,-3948.49977170729,-5923.49525890887,
32060,-6443423.10315824,-3010508.88213699,2995675.79718386,-936.241532448527,-3922.55367792553,-5949.79877478604,
32070,-6452505.89618407,-3049603.26703683,2936048.44365101,-880.303717123614,-3896.26667205281,-5975.58563060099,
32080,-6461028.91851313,-3088433.08678578,2876165.81436866,-824.288205780133,-3869.64102950661,-6000.85354888502,
32090,-6468991.41757833,-3126994.96652006,2816033.10991038,-768.199878275206,-3842.6790558927,-6025.60029756956,
32100,-6476392.68964755,-3165285.55458208,2755655.55294251,-712.043621673008,-3815.3830868085,-6049.82369020777,
32110,-6483232.07989352,-3203301.52281934,2695038.38776685,-655.824329802843,-3787.75548764354,-6073.521586192,
32120,-6489508.98245923,-3241039.56688135,2634186.87986117,-599.546902816369,-3759.79865337685,-6096.69189096698,
32130,-6495222.84051895,-3278496.40651451,2573106.31541768,-543.216246744032,-3731.51500837146,-6119.33255623883,
32140,-6500373.14633481,-3315668.78585489,2511802.00087935,-486.837273050734,-3702.90700616585,-6141.44158017983,
32150,-6504959.4413089,-3352553.47371897,2450279.26247426,-430.414898190751,-3673.9771292625,-6163.0170076291,
32160,-6508981.31603094,-3389147.26389215,2388543.44574796,-373.954043161886,-3644.72788891337,-6184.05693028903,
32170,-6512438.41032148,-3425446.97541521,2326599.91509383,-317.459633058862,-3615.16182490242,-6204.55948691756,
32180,-6515330.41327066,-3461449.45286852,2264454.05328164,-260.936596625936,-3585.2815053251,-6224.52286351619,
32190,-6517657.06327241,-3497151.56665401,2202111.26098414,-204.389865808726,-3555.08952636473,-6243.94529351368,
32200,-6519418.14805428,-3532550.21327495,2139576.9563019,-147.824375305312,-3524.58851206592,-6262.82505794531,
32210,-6520613.50470269,-3567642.31561341,2076856.57428639,-91.2450621166174,-3493.78111410487,-6281.16048562766,
32220,-6521243.01968369,-3602424.8232054,2013955.56646129,-34.6568650961793,-3462.67001155675,-6298.94995332876,
32230,-6521306.62885925,-3636894.71251372,1950879.40034216,21.9352755006133,-3431.25791066012,-6316.19188593362,
32240,-6520804.31749904,-3671048.98719835,1887633.55895444,78.5264184677051,-3399.5475445784,-6332.88475660496,
32250,-6519736.12028767,-3704884.67838455,1824223.54034992,135.111622099874,-3367.54167315865,-6349.02708693936,
32260,-6518102.12132738,-3738398.84492844,1760654.85712159,191.685944644446,-3335.24308268763,-6364.61744711857,
