TIME,EST X1,EST X2,EST X3,EST X4,EST X5,EST X6,STD X1,,,,,,,STD X2,,,,,,,STD X3,,,,,,,STD X4,,,,,,,STD X5,,,,,,,STD X6,
0,-3670634.24415792,1040895.11118124,6704906.93382962,-5051.32772558267,-4686.71759475463,-2035.7736588543,580490.935014325,-0.0644389097573345,0.0336598782194243,-0.0188620066230034,0.0149993151129378,0.0182417266655875,-0.0644389097573345,7.43907425107605e-09,-3.50332311651755e-09,2.06120959713497e-09,-1.61420713395802e-09,-1.98004390774539e-09,0.0336598782194243,-3.50332311651755e-09,2.63218084444353e-09,-1.37695878089649e-09,1.01827705375548e-09,1.59281425763934e-09,-0.0188620066230034,2.06120959713497e-09,-1.37695878089649e-09,9.47914727538106e-10,-6.84589116056743e-10,-1.03733104568001e-09,0.0149993160442604,-1.61420713401223e-09,1.01827705378259e-09,-6.84589088301167e-10,5.34739043268687e-10,7.2653622977703e-10,0.0182417117644263,-1.98004390861275e-09,1.59281425807302e-09,-1.03733015750159e-09,7.2653622977703e-10,1.34999132425075e-09,
1.80719951167703,-3679878.90771897,1032474.57581345,6701099.28973657,-5045.57998054971,-4688.31243939133,-2046.28237918069,573873.416308602,-0.0641609809211079,0.0333187464711977,-0.0189477761403845,0.0148430739938691,0.0181140999796655,-0.0641609809211079,7.42574885817115e-09,-3.49282800508521e-09,2.06736218580762e-09,-1.60285551016638e-09,-1.98133382107937e-09,0.0333187464711977,-3.49282800508521e-09,2.61199876939549e-09,-1.37928556679431e-09,1.01419548500213e-09,1.58344497804621e-09,-0.0189477766060457,2.06736218591604e-09,-1.37928556682141e-09,9.4629116826262e-10,-6.89247812734802e-10,-1.04041984702208e-09,0.0148430735282078,-1.60285551005796e-09,1.01419548501569e-09,-6.89247757223651e-10,5.27308067062232e-10,7.28230324430432e-10,0.0181140552761819,-1.98133382107937e-09,1.58344497717885e-09,-1.04041807066524e-09,7.28230324430432e-10,1.34834228687007e-09,
3.61449960619211,-3688985.67136573,1024011.00336544,6697368.11053268,-5039.81624305987,-4689.91481158756,-2056.78610735439,571155.361676024,-0.064032685088994,0.033185357280293,-0.0189722852869223,0.0147561048911379,0.0180822371924885,-0.0640326850899035,7.41902545364097e-09,-3.48815897768391e-09,2.06914261806351e-09,-1.59599390287104e-09,-1.98425839049745e-09,0.033185357280293,-3.48815897768396e-09,2.6056207928726e-09,-1.38028473507323e-09,1.01106325419033e-09,1.58162981134583e-09,-0.0189722857525835,2.06914261817193e-09,-1.38028473510033e-09,9.46667036155885e-10,-6.90716030474672e-10,-1.04366441913889e-09,0.0147561053567992,-1.59599390281683e-09,1.01106325423099e-09,-6.90716058230247e-10,5.23691098302731e-10,7.29118889423216e-10,0.0180822073901661,-1.98425838616064e-09,1.58162981004479e-09,-1.04366264278205e-09,7.29118889423216e-10,1.35125613224476e-09,
5.42169911786914,-3698111.77999882,1015540.62644494,6693622.64693601,-5034.03986285374,-4691.48427190496,-2067.28306579813,569399.570947273,-0.0639319258000328,0.0330998354513622,-0.0189716316412814,0.0146853309094153,0.0180687723725804,-0.0639319258009423,7.41243789089122e-09,-3.48414354892056e-09,2.06892031231681e-09,-1.58988319365053e-09,-1.98687814721833e-09,0.0330998354513622,-3.48414354892056e-09,2.60223498183169e-09,-1.38035657812278e-09,1.00798873869187e-09,1.5812446272516e-09,-0.018971632572604,2.06892031247944e-09,-1.38035657812278e-09,9.47285765803281e-10,-6.91057778867146e-10,-1.04655000331168e-09,0.0146853318407379,-1.58988319359632e-09,1.00798873878674e-09,-6.91057862133873e-10,5.20966918589921e-10,7.29597864694746e-10,0.0180687574714193,-1.98687814895306e-09,1.58124462681792e-09,-1.04655177966852e-09,7.29598308783955e-10,1.35501146822378e-09,
7.22889988683164,-3707200.540437,1007054.71200014,6689889.98456256,-5028.24760386366,-4693.08438978572,-2077.77284050404,567886.901222079,-0.0638247970569987,0.033023532048643,-0.0189526192844232,0.0146160269549032,0.0180549027412572,-0.0638247970579082,7.40389050305394e-09,-3.47923025116679e-09,2.06701349561783e-09,-1.58346982194719e-09,-1.9884914800013e-09,0.0330235320481883,-3.47923025116679e-09,2.5993018106725e-09,-1.37950447019882e-09,1.00458131856752e-09,1.5808533182813e-09,-0.0189526192844232,2.06701349572625e-09,-1.37950447025303e-09,9.47651753646635e-10,-6.90662307318677e-10,-1.04888544811322e-09,0.0146160292832096,-1.58346982173035e-09,1.00458131858107e-09,-6.90662390585404e-10,5.18422092220201e-10,7.29625084151716e-10,0.0180549325435795,-1.98849148173603e-09,1.58085331741393e-09,-1.0488890008269e-09,7.29625972330136e-10,1.35854895331548e-09,
9.03619935270399,-3716300.97821183,998570.037450057,6686119.18800842,-5022.44337257481,-4694.62389726743,-2088.25760457036,566326.22884185,-0.0636950753593431,0.0329404900986199,-0.0189159799264957,0.014541583084716,0.0180320993384772,-0.0636950753593431,7.39217140632689e-09,-3.47259378914396e-09,2.06333703949478e-09,-1.57623632311395e-09,-1.98863400951008e-09,0.0329404900986199,-3.47259378914396e-09,2.59576957042807e-09,-1.37761540560414e-09,1.00060461960637e-09,1.57981902404383e-09,-0.0189159799264957,2.0633370396032e-09,-1.37761540560414e-09,9.47503011810716e-10,-6.89603940801902e-10,-1.05051952139239e-09,0.0145415849473611,-1.57623632327658e-09,1.00060461963348e-09,-6.89604051824205e-10,5.15761392918264e-10,7.29115356906437e-10,0.0180320993384772,-1.9886340112448e-09,1.57981902404383e-09,-1.05051508050029e-09,7.29114468728017e-10,1.36151330166191e-09,
10.8434001216665,-3725372.29639984,990084.002787313,6682336.61080674,-5016.62303851406,-4696.18153920808,-2098.73644079159,564557.574956785,-0.0635321337311939,0.0328416491999564,-0.0188606260045514,0.0144580112649506,0.0179949576330832,-0.0635321337311939,7.37636653843906e-09,-3.46364532833068e-09,2.0576942562398e-09,-1.56783951346873e-09,-1.98691635218911e-09,0.0328416491999564,-3.46364532833073e-09,2.59103033152263e-09,-1.37454203194579e-09,9.95882302066115e-10,1.57774086399815e-09,-0.0188606264702127,2.05769425634822e-09,-1.37454203197289e-09,9.46652823038032e-10,-6.87866378702399e-10,-1.05128614360989e-09,0.0144580126619345,-1.56783951325189e-09,9.9588230209322e-10,-6.87866323191248e-10,5.12820182584867e-10,7.27968143408178e-10,0.0179949725342444,-1.98691635652592e-09,1.57774086096238e-09,-1.05128703178831e-09,7.27968143408178e-10,1.36362964883616e-09,
12.6506995875388,-3734437.12300438,981593.946370686,6678533.24023965,-5010.78890678485,-4697.71754295618,-2109.20963047821,562474.561992,-0.0633277184132691,0.0327207665563979,-0.0187847728928221,0.0143623890541634,0.0179393259101345,-0.0633277184141786,7.35568658596465e-09,-3.45189868472298e-09,2.0498440494699e-09,-1.55800476454273e-09,-1.98298611703907e-09,0.0327207665563979,-3.45189868472298e-09,2.58465653565419e-09,-1.370123972617e-09,9.90263652895775e-10,1.57430710070405e-09,-0.0187847733584834,2.04984404957832e-09,-1.37012397267121e-09,9.44942744189725e-10,-6.85397176773956e-10,-1.05104167314359e-09,0.0143623909168085,-1.55800476470537e-09,9.9026365292288e-10,-6.85397093507229e-10,5.09483370274078e-10,7.26086845386491e-10,0.0179393259101345,-1.98298611877379e-09,1.5743071020051e-09,-1.05104700221411e-09,7.26086845386491e-10,1.36472870387244e-09,
14.4578997278586,-3743496.91925268,973095.418790393,6674713.13929829,-5004.94207108194,-4699.25013106335,-2119.67372694494,559997.414421064,-0.0630749331535072,0.0325730395392364,-0.0186864402740233,0.0142523967766171,0.0178617812333263,-0.0630749331544167,7.32943388837132e-09,-3.43693432798066e-09,2.03954057112068e-09,-1.54650130827836e-09,-1.97652336230767e-09,0.0325730395392364,-3.43693432798066e-09,2.57631292799072e-09,-1.36420267149197e-09,9.83618432318827e-10,1.56926177753923e-09,-0.0186864407396846,2.0395405712291e-09,-1.36420267151908e-09,9.42234621878254e-10,-6.82132794744336e-10,-1.04964587052013e-09,0.0142523944483106,-1.54650130784468e-09,9.83618432305275e-10,-6.82132739233185e-10,5.05662980596253e-10,7.23371012451015e-10,0.0178618110356487,-1.97652336144031e-09,1.56926177753923e-09,-1.04964942323381e-09,7.23371456540225e-10,1.36457756125658e-09,
