TIME,EST X1,EST X2,EST X3,EST X4,EST X5,EST X6,STD X1,,,,,,,STD X2,,,,,,,STD X3,,,,,,,STD X4,,,,,,,STD X5,,,,,,,STD X6,
100,6984624.83230338,63589.1508123408,752536.144496371,-806.86004877712,646.161642790673,7498.65655798439,151896778.410156,-12425209.5236816,-6526463.51464844,38098.7129244804,-92306.906021595,-50699.3862037659,-12425209.5236206,29195375.3610187,10185989.1804581,-33272.8409833983,3429.79897459596,1780.21606761217,-6526463.515625,10185989.1804581,6012212.34118652,-13567.0357830524,1913.81423848867,2344.29479312897,38098.7129235268,-33272.8409833983,-13567.0357830524,44.9668834285065,-17.4309879990178,-10.0665467106737,-92306.9060206413,3429.79897459596,1913.81423830986,-17.4309879990178,67.3020446436665,29.4382548318245,-50699.3862037659,1780.21606755257,2344.29479312897,-10.066546711605,29.4382548318245,29.4558899050415,
110,6976154.42174998,70046.9866682527,827477.84040321,-887.205180853868,645.393148791379,7489.5385447616,152697429.53125,-13683035.6069946,-7167516.02539062,41968.692440033,-92290.0339956284,-50137.9815368652,-13683035.6069946,29267301.1749094,10224456.4486237,-33701.5606325604,3761.88828259334,1909.69462430477,-7167516.02539062,10224456.4486237,6061109.54077148,-13799.9167451859,2086.70601403713,2543.46103382111,41968.692440033,-33701.5606325604,-13799.9167451859,46.6490079956082,-19.110827252327,-10.8903921311721,-92290.0339946747,3761.88828258589,2086.70601409674,-19.110827252327,67.1593615440604,29.0205946424976,-50137.9815368652,1909.69462424517,2543.46103382111,-10.8903921311721,29.0205946424976,29.0107358155608,
120,6966881.08229384,76496.7663631303,902324.035831988,-967.444231196963,644.550427591605,7479.55666734839,153575646.398438,-14945162.7636719,-7805095.04199219,45855.5221128464,-92270.4448595047,-49519.6017532349,-14945162.7636719,29345838.2162416,10265853.9879837,-34169.3995588161,4090.87583027408,2025.41932478547,-7805095.04199219,10265853.9879837,6113893.6472168,-14051.8355160952,2254.3908880949,2732.85772132874,45855.5221138,-34169.3995588161,-14051.8355160952,48.4842848288779,-20.7727079507313,-11.6625154814683,-92270.4448604584,4090.87583028153,2254.3908880949,-20.7727079507313,67.0034101901063,28.5652147480287,-49519.6017532349,2025.41932490468,2732.85772132874,-11.6625154814683,28.56521474896,28.530280413276,
130,6956805.92266906,82937.7481507405,977066.098474645,-1047.56761920613,643.633585899194,7468.71221096056,154531779.984375,-16211951.3963623,-8438812.37792969,49760.5903730392,-92247.8630685806,-48843.3045120239,-16211951.3963623,29430921.7042854,10309983.9974251,-34675.8994252309,4416.48746500351,2126.1927883029,-8438812.37792969,10309983.9974251,6170361.71759033,-14321.9483253956,2416.43123885989,2911.73537921906,49760.5903730392,-34675.8994252309,-14321.9483252764,50.4708203104626,-22.4150580735295,-12.3784465463832,-92247.8630695343,4416.48746500351,2416.43123885989,-22.4150580735295,66.834311275549,28.07268370362,-48843.3045120239,2126.1927883029,2911.73537921906,-12.3784465463832,28.07268370362,28.0164479223847,
140,6945930.14733078,89369.1913985196,1051695.40942824,-1127.56578151334,642.642739738777,7457.00657136273,155566208.617188,-17483754.2640381,-9068261.265625,53685.2489366531,-92221.9902515411,-48108.0701599121,-17483754.2640381,29522481.3999615,10356632.4403076,-35220.5635817945,4738.45153964311,2210.83142960072,-9068261.265625,10356632.4403076,6230296.17236328,-14609.3428800106,2572.3988802433,3079.38038825989,53685.2489376068,-35220.5635817945,-14609.3428800106,52.6065630402252,-24.0363223854802,-13.0337752252817,-92221.9902505875,4738.45153963566,2572.3988802433,-24.0363223853637,66.6521957028697,27.5436176708899,-48108.0701522827,2210.83142960072,3079.38038825989,-13.0337752252817,27.5436176708899,27.471323063767,
150,6934255.05627592,95790.3566807006,1126203.36429911,-1207.42917334397,641.578014443882,7444.4412545959,156679337.304688,-18760915.8719482,-9693014.88769531,57630.8098526001,-92192.5055046082,-47312.8029708862,-18760915.8719482,29620441.6580029,10405569.2862091,-35802.8574635386,5056.49911670387,2278.16656339169,-9693014.88769531,10405569.2861938,6293465.54266357,-14913.0395671129,2721.87581592798,3235.1178393364,57630.8098526001,-35802.8574635386,-14913.0395671129,54.8893055449542,-25.6349637637613,-13.624156310223,-92192.5055046082,5056.49911671132,2721.87581592798,-25.6349637638777,66.4572045054472,26.9786799582653,-47312.8029632568,2278.16656327248,3235.11783838272,-13.624156310223,26.9786799582653,26.8971493189991,
160,6921782.0448506,102200.505871367,1200581.3743042,-1287.14826987106,640.439544649946,7431.017876697,157871596.832031,-20043771.8719482,-10312624.9760742,61598.5425853729,-92159.065726757,-46456.3324241638,-20043771.8719482,29724721.4831924,10456548.7710724,-36422.2090187371,5370.36417125165,2327.04549789429,-10312624.9760742,10456548.7710419,6359625.27191162,-15231.9927501678,2864.45498257875,3378.31432294846,61598.5425853729,-36422.209018752,-15231.9927501678,57.3166861135349,-27.2094645166071,-14.1453142445534,-92159.065726757,5370.3641712442,2864.45498269796,-27.2094645164907,66.2494887641467,26.3785805259831,-46456.3324241638,2327.0454980135,3378.3143248558,-14.1453142426908,26.3785805259831,26.2963271235883,
170,6908512.60354378,108598.90223744,1274820.8673696,-1366.71356756576,639.227474287978,7416.73816341059,159143442.988281,-21332648.4686279,-10926620.402832,65589.671122551,-92121.3059649467,-45537.4145202637,-21332648.4686279,29835234.5906105,10509309.675415,-37078.0091668665,5679.78379203379,2356.3326202631,-10926620.402832,10509309.675415,6428518.57342529,-15565.0921548605,2999.74098497629,3508.38073348999,65589.671122551,-37078.0091668665,-15565.0921548605,59.8861907619819,-28.7583276878577,-14.5930478572845,-92121.3059659004,5679.78379203379,2999.74098497629,-28.7583276878577,66.0292095182183,25.74407546781,-45537.4145202637,2356.33262038231,3508.38073348999,-14.5930478554219,25.74407546781,25.6714120192289,
180,6894448.31776765,114984.810531603,1348913.28922618,-1446.11558554661,637.941956578532,7401.60394989286,160495355.492188,-22627861.8361816,-11534505.8222656,69605.3711624146,-92078.8397932053,-44554.7333679199,-22627861.8360596,29951889.4699173,10563575.6210327,-37769.6122858822,5984.49838140607,2364.91046631336,-11534505.8222656,10563575.6210327,6499877.34545898,-15911.1643438339,3127.35082292557,3624.77496814728,69605.3711624146,-37769.6122858524,-15911.1643438339,62.5951553098228,-30.2800783531275,-14.9632349880412,-92078.8397932053,5984.49838140607,3127.35082280636,-30.2800783533603,65.7965376721066,25.0759664489888,-44554.7333679199,2364.91046631336,3624.77496814728,-14.9632349880412,25.0759664489888,25.0251124298036,
190,6879590.86762432,121357.497085168,1422850.10450214,-1525.34486693064,636.583154025627,7385.61718040645,161927837.148438,-23929717.5412598,-12135760.3320312,73646.7673034668,-92031.2597026825,-43506.902633667,-23929717.5412598,30074589.4536009,10619055.3849945,-38496.3367301673,6284.25185311958,2351.68078118563,-12135760.3320312,10619055.3849945,6573423.13378906,-16268.9742825031,3246.91460496187,3727.00462818146,73646.7673034668,-38496.3367301673,-16268.9742825031,65.4407675987411,-31.7732649050304,-15.2518371464685,-92031.2597026825,6284.25185308978,3246.91460496187,-31.7732649047975,65.551653894169,24.3751001276542,-43506.902633667,2351.68078118563,3727.00463008881,-15.2518371446058,24.3751001285855,24.3602876311004,
200,6863942.02765909,127716.229900877,1496622.79781254,-1604.39198018881,635.15123841012,7368.77990800493,163441412.640625,-25238509.9783936,-12729836.1738281,77714.930316925,-91978.137524128,-42392.467300415,-25238509.9783936,30203232.7891893,10675443.2320404,-39257.4653780162,6578.79182861373,2315.56556838751,-12729836.1738281,10675443.2320404,6648868.15698242,-16637.2269935608,3358.07625645399,3814.62968349457,77714.930316925,-39257.4653780162,-16637.2269935608,68.4200698353186,-33.2364603286842,-15.4549040589482,-91978.137524128,6578.79182861373,3358.0762565732,-33.2364603288006,65.2947485117864,23.6423675438855,-42392.4673080444,2315.5655682683,3814.62968349457,-15.4549040608108,23.6423675438855,23.6799454262316,
210,6847503.66660012,134060.278745633,1570222.87484556,-1683.24752050767,633.646390782066,7351.09429420426,165036627.546875,-26554521.8117676,-13316157.4511719,81810.8744716644,-91919.0248718262,-41209.9053955078,-26554521.8117676,30337712.7153244,10732419.2636719,-40052.246209234,6867.86983071268,2255.50812089443,-13316157.4511719,10732419.2637024,6725916.37963867,-17014.5693013668,3460.49421179295,3887.26505661011,81810.8744697571,-40052.2462092638,-17014.5693013668,71.5299610583413,-34.6682634655153,-15.5685781966895,-91919.0248718262,6867.86983071268,3460.49421179295,-34.6682634655153,65.0260213969694,22.878703456372,-41209.9053955078,2255.50812089443,3887.26505470276,-15.5685781985521,22.878703456372,22.9872396273375,
220,6830277.74708442,140388.915243149,1643641.86344543,-1761.902111159,632.068801451514,7332.56260863882,166714047.175781,-27878023.4301758,-13894118.9082031,85935.5548887253,-91853.4535953999,-39957.6297607422,-27878023.4301758,30477917.5417061,10789649.7846985,-40879.8929132223,7151.24147538841,2170.47404289246,-13894118.9082031,10789649.784729,6804264.6328125,-17399.591656208,3553.84209740162,3944.58317184448,85935.5548906326,-40879.8929132223,-17399.591656208,74.767199751858,-36.0673002683907,-15.5890992414206,-91853.4535953999,7151.24147538841,3553.84209740162,-36.0673002686235,64.7456818481831,22.085085675586,-39957.6297607422,2170.47404289246,3944.58317184448,-15.5890992414206,22.085085675586,22.2854677049279,
230,6812266.32537013,146701.412966491,1716871.31469182,-1840.3464048781,630.418669977203,7313.18722869868,168474255.265625,-29209272.4134521,-14463084.7324219,90089.8650226593,-91780.9362802505,-38633.9900894165,-29209272.4136963,30623730.7329016,10846787.6870117,-41739.5855269134,7428.66666061059,2059.45225298405,-14463084.7324219,10846787.6870422,6883603.79492188,-17790.8300490379,3637.80940067768,3986.31647872925,90089.865020752,-41739.5855269134,-17790.8300499916,78.1284065811731,-37.432225040975,-15.5128084868193,-91780.9362812042,7428.66666061059,3637.80940043926,-37.4322250407422,64.4539484611403,21.2625343371183,-38633.9900817871,2059.45225298405,3986.3164768219,-15.5128084886819,21.2625343371183,21.5780679194093,
240,6793471.55103492,152997.047530501,1789902.80397547,-1918.57108525085,628.696205152604,7292.97063914496,170317852.820312,-30548513.0075684,-15022387.4003906,94274.6341381073,-91700.966735363,-37237.2749099731,-30548513.0075684,30775030.9957685,10903472.8490906,-42630.4711024612,7699.90975273401,1921.455968678,-15022387.4003906,10903472.8490295,6963620.01318359,-18186.7680153847,3712.10212683678,4012.25986289978,94274.6341381073,-42630.4711024612,-18186.7680153847,81.6100672687706,-38.7617216663202,-15.3361531468108,-91700.966735363,7699.90975273401,3712.10212683678,-38.7617216658546,64.1510489953751,20.4121111533605,-37237.2749176025,1921.455968678,4012.25986480713,-15.3361531468108,20.4121111533605,20.8686165457427,
250,6773895.66666056,159275.096684057,1862727.93206991,-1996.56686810884,626.901624988792,7271.91543169977,172245456.773438,-31895975.6126709,-15571326.5566406,98490.6248893738,-91613.0205206871,-35765.7136154175,-31895975.6126709,30931692.3707237,10959332.5522156,-43551.6644060016,7964.73976951838,1755.52367830276,-15571326.5585938,10959332.5522156,7043995.9753418,-18585.8387093544,3776.44344162941,4022.27306556702,98490.6248893738,-43551.6644060016,-18585.8387088776,85.2085356206469,-40.0545048194472,-15.0556906741112,-91613.0205206871,7964.73976953328,3776.44344162941,-40.0545048194472,63.8372202310664,19.5349186249077,-35765.7136154175,1755.52367806435,4022.27306556702,-15.0556906741112,19.5349186249077,20.1608250720263,
260,6753541.00750342,165534.840402153,1935338.32619886,-2074.32450293105,625.035156693653,7250.02430460773,174257698.601562,-33251876.2851562,-16109167.9414062,102738.53096962,-91516.5554881096,-34217.4786453247,-33251876.2851562,31093584.3265419,11013981.9132996,-44502.2486438453,8222.93055999279,1560.72008860111,-16109167.9414062,11013981.9132996,7124412.2331543,-18986.4270708561,3830.57429921627,4016.28299999237,102738.53096962,-44502.2486438453,-18986.4270708561,88.9200366557878,-41.3093211607775,-14.6680928962305,-91516.5554881096,8222.93055999279,3830.57429897785,-41.3093211607775,63.5127078176545,18.6320992116816,-34217.4786529541,1560.72008860111,4016.28299999237,-14.6680928962305,18.6320992116816,19.4585370590746,
270,6732410.00115099,171775.560977742,2007725.64109917,-2151.83477424995,623.097036646991,7227.30006216589,176355222.933594,-34616416.2514648,-16635142.3544922,107018.974847794,-91411.0123400688,-32590.6877174377,-34616416.2512207,31260571.8587799,11067024.3323364,-45481.2762196064,8474.2609809041,1336.1370549202,-16635142.3544922,11067024.3323364,7204548.56665039,-19386.8720731735,3874.25405597687,3994.2860326767,107018.974847794,-45481.2762196064,-19386.8720731735,92.740669902584,-42.5249505124521,-14.1701501440257,-91411.0123400688,8474.2609808892,3874.25405597687,-42.5249505124521,63.1777661152253,17.7048344789073,-32590.6877174377,1336.1370549202,3994.2860326767,-14.1701501440257,17.7048344789073,18.7657250335276,
280,6710505.16716432,177996.543113316,2079881.56007883,-2229.08850305884,621.087510371174,7203.7456142198,178538686.15625,-35989781.4338379,-17148444.6953125,111332.505521774,-91295.8152079582,-30883.4061279297,-35989781.434082,31432515.5916557,11118051.9553833,-46487.7695181966,8718.51506907493,1080.89448726177,-17148444.6894531,11118051.9553223,7284085.39794922,-19785.4690284729,3907.26106464863,3956.35015487671,111332.505521774,-46487.7695180178,-19785.4690284729,96.6664128044456,-43.700207008631,-13.5587752405554,-91295.8152089119,8718.51506906003,3907.26106464863,-43.700207008631,62.8326580259407,16.7543441823218,-30883.4061279297,1080.89448750019,3956.35015678406,-13.5587752405554,16.7543441823218,18.0864871015608,
290,6687829.11670634,184197.074012163,2151797.79606979,-2306.07654821727,619.006832497026,7179.36397562367,180808754.898438,-37372141.9936523,-17648232.9785156,115679.596399307,-91170.3722381592,-29093.6490783691,-37372141.9936523,31609271.8832932,11166646.1524353,-47520.7217165828,8955.48221003264,794.141232728958,-17648232.9785156,11166646.1524353,7362705.24389648,-20180.4720034599,3929.39325970411,3902.61715507507,115679.596399307,-47520.7217165828,-20180.4720034599,100.693124258129,-44.8339402232086,-12.8310074321926,-91170.3722376823,8955.48221001774,3929.39325970411,-44.8339402234415,62.4776548192993,15.7818853422068,-29093.6490783691,794.141232967377,3902.61715507507,-12.8310074321926,15.7818853422068,17.425043678081,
300,6664384.55215623,190376.44346926,2223466.09267521,-2382.78980785035,616.855266724772,7154.1582656636,183166104.398438,-38763651.8857422,-18133627.5117188,120060.643232346,-91034.076210022,-27219.3841323853,-38763651.8857422,31790692.9344368,11212378.0098572,-48579.0976224244,9184.95730228722,475.05593585968,-18133627.5117188,11212378.0098572,7440094.20483398,-20570.0962712765,3940.46871602535,3833.30464744568,120060.643232346,-48579.0976224244,-20570.0962722301,104.816548274767,-45.9250362695893,-11.984016193077,-91034.076210022,9184.95730228722,3940.46871602535,-45.9250362698222,62.1130359471961,14.7887512631714,-27219.3841400146,475.05593585968,3833.30464744568,-11.984016193077,14.7887512631714,16.7857338843703,
310,6640174.26670981,196533.943961752,2294878.22521073,-2459.21922073792,614.633085779953,7128.13170744322,185611417.085938,-40164448.4284668,-18603709.9882812,124475.962095261,-90886.3051519394,-25258.5335998535,-40164448.4284668,31976626.9001961,11254808.8366699,-49661.8345362246,9406.74091732502,122.847873449326,-18603709.9882812,11254808.8366699,7515943.51757812,-20952.5208692551,3940.32619714737,3748.70811080933,124475.962097168,-49661.8345362246,-20952.5208692551,109.032317753818,-46.9724188687978,-11.0151049233973,-90886.3051519394,9406.74091733992,3940.32619714737,-46.9724188687978,61.7390888519538,13.7762705320492,-25258.5335998535,122.847873449326,3748.70811080933,-11.0151049233973,13.7762705320492,16.1730120388627,
320,6615201.14396608,202668.870738964,2366026.00173939,-2535.35576768915,612.340571364302,7101.28762723232,188145380.914062,-41574651.8862305,-19057522.7460938,128925.787466049,-90726.422981739,-23208.977142334,-41574651.8862305,32166918.0052147,11293490.6845093,-50767.8431378901,9620.63945508003,-263.242240667343,-19057522.7460938,11293490.6845093,7589951.1171875,-21325.8911910057,3928.82568264008,3649.20276451111,128925.787466049,-50767.8431378901,-21325.8911910057,113.335958360631,-47.9750503863906,-9.92171454243362,-90726.422981739,9620.63945506513,3928.82568264008,-47.9750503863906,61.3561087672086,12.7458059666678,-23208.9771347046,-263.242240667343,3649.20276451111,-9.92171454243362,12.7458059666678,15.5914437828422,
330,6589468.15750013,208780.521911897,2436901.26409992,-2611.19047289852,609.978014101704,7073.62945377953,190768687.644531,-42994365.0749512,-19494068.0078125,133410.270386696,-90553.7801640034,-21068.5542945862,-42994365.0749512,32361406.6616364,11327966.8809204,-51896.0083945394,9826.46529451013,-683.941471815109,-19494068.0078125,11327966.8809204,7661823.26464844,-21688.3216743469,3905.84887647629,3535.24544906616,133410.270386696,-51896.0083945394,-21688.3216743469,117.722892498535,-48.9319328318234,-8.70142696704715,-90553.7801635265,9826.46529449522,3905.84887623787,-48.9319328318234,60.9643985105602,11.6987535504159,-21068.5542945862,-683.941471815109,3535.24544906616,-8.70142696704715,11.6987535504159,15.0457024296582,
340,6562978.37042264,214868.198542155,2507495.88892796,-2686.71440527905,607.545713479452,7045.16071759113,193482031.253906,-44423672.9741211,-19912307.2109375,137929.476638794,-90367.7143740654,-18835.0671615601,-44423672.9741211,32559929.59021,11357772.5738525,-53045.1904900074,10024.0369396955,-1139.94391393661,-19912307.2109375,11357772.5738525,7731276.17382812,-22037.8985280991,3871.29969477654,3407.37635040283,137929.476638794,-53045.1904900074,-22037.8985271454,122.188443387097,-49.8421088259201,-7.35196845605969,-90367.7143740654,10024.0369396806,3871.29969477654,-49.8421088259201,60.5642682703863,10.6365413246676,-18835.0671615601,-1139.94391393661,3407.37635040283,-7.35196845978498,10.6365413246676,14.540564900434,
350,6535734.9349261,220931.204730275,2577801.78866986,-2761.91867976921,605.043977785094,7015.88505017852,196286106.097656,-45862642.3618164,-20311160.3691406,142483.385055542,-90167.5511798859,-16506.2830314636,-45862642.3618164,32762319.9442291,11382435.2913818,-54214.2257736921,10213.1791610122,-1631.90996050835,-20311160.3691406,11382435.2913818,7798037.72070312,-22372.6825485229,3825.10474038124,3266.22075271606,142483.385055542,-54214.2257736921,-22372.6825485229,126.727839207447,-50.704662526492,-5.87121288105845,-90167.5511798859,10213.1791610122,3825.10474038124,-50.7046625262592,60.156035386254,9.5606282656081,-16506.2830314636,-1631.90996050835,3266.22075271606,-5.87121287733316,9.5606282656081,14.0809079577982,
360,6507741.09181814,226968.847703389,2647810.91258886,-2836.79445861067,602.473124039276,6985.80618327775,199181605.308594,-47311321.4614258,-20689505.4804688,147071.885816574,-89952.604732275,-14079.9371681213,-47311321.4616699,32968407.4361267,11401475.5098877,-55401.9277261496,10393.7231312841,-2160.46561169624,-20689505.4804688,11401475.5098877,7861849.15234375,-22690.7119617462,3767.21374928951,3112.4905872345,147071.885816574,-55401.9277261496,-22690.7119617462,131.33621733187,-51.5187205168186,-4.25718479789793,-89952.604732275,10393.7231312841,3767.21374928951,-51.5187205168186,59.7400241233215,8.47250312077813,-14079.9371681213,-2160.46561169624,3112.4905834198,-4.25718479789793,8.47250312077813,13.6717038621962,
370,6479000.17004226,232980.437902211,2717515.24776335,-2911.33295259436,599.833477925025,6954.92794804477,202169218.839844,-48769739.6086426,-21046178.0576172,151694.778932571,-89722.1784834862,-11553.7355766296,-48769739.6086426,33178018.4670105,11414407.2358398,-56607.0879440308,10565.5065572858,-2726.20179867744,-21046178.0576172,11414407.2358398,7922466.82495117,-22990.005343914,3697.60001933575,2946.98598194122,151694.778932571,-56607.0879440308,-22990.005343914,136.008628613485,-52.2834526544902,-2.50806248374283,-89722.1784830093,10565.5065572858,3697.60001933575,-52.2834526544902,59.3165654424763,7.37368323840201,-11553.7355766296,-2726.20179867744,2946.98597812653,-2.50806249119341,7.37368323840201,13.3180164342582,
380,6449515.58618625,238965.289067287,2786906.82007695,-2985.52542227336,597.125373713995,6923.25427423064,205249631.816406,-50237906.9343262,-21379970.609375,156351.77264595,-89475.5658948421,-8925.3578453064,-50237906.9343262,33390976.2584152,11420738.5964355,-57828.4771369696,10728.3738060147,-3329.67374658585,-21379970.609375,11420738.5964355,7979664.00488281,-23268.5645990372,3616.26082158089,2770.59671783447,156351.77264595,-57828.4771369696,-23268.5645990372,140.74004174879,-52.998072881368,-0.62218084000051,-89475.5658948421,10728.3738060445,3616.26082181931,-52.998072881368,58.8859967648557,6.26571336830966,-8925.3578453064,-3329.67374658585,2770.59671783447,-0.62218084000051,6.26571336830966,13.0249967073858,
