TIME,EST X1,EST X2,EST X3,EST X4,EST X5,EST X6,STD X1,,,,,,,STD X2,,,,,,,STD X3,,,,,,,STD X4,,,,,,,STD X5,,,,,,,STD X6,
100,6967994.59282931,64424.7211212458,751692.75362209,-807.560711772556,653.820549498404,7508.70590349523,151921609.886719,-12425551.4771423,-6526454.77783203,38349.0769433975,-92302.5349936485,-50683.6019821167,-12425551.4770203,29192966.0375235,10185130.3738747,-33287.0889450237,3405.49622486159,1770.69953995943,-6526454.77783203,10185130.3738747,6011704.55621338,-13575.0738195181,1905.12453401089,2338.69816493988,38349.0769433975,-33287.0889450237,-13575.0738195181,45.0806476614041,-17.5543096574256,-10.1347522847354,-92302.5349936485,3405.49622486159,1905.12453395128,-17.5543096574256,67.2951992100523,29.4256294798106,-50683.6019897461,1770.69953995943,2338.69816493988,-10.1347522847354,29.4256294807419,29.443319691515,
110,6959515.27361837,70959.0692047439,826734.669437491,-888.286019319667,653.036452569007,7499.53196808926,152727527.222656,-13683485.8366394,-7167413.14306641,42244.984503746,-92284.7485969067,-50117.244178772,-13683485.8366394,29264380.5618331,10223403.9595604,-33718.6483369917,3735.05763893388,1898.84224539995,-7167413.14404297,10223403.9595528,6060481.70611572,-13809.4804303646,2077.00230821967,2537.0400800705,42244.9845027924,-33718.6483369917,-13809.4804303646,46.7860971723519,-19.2454658445204,-10.9626971194521,-92284.7485969067,3735.05763894133,2077.00230845809,-19.2454658445204,67.1511593475396,29.0044921925291,-50117.2441711426,1898.84224545956,2537.0400800705,-10.9626971194521,29.0044921925291,28.9947352243423,
120,6950229.23086096,77485.1980534071,901680.489216084,-968.903802001225,652.176720194042,7489.48690611046,153611531.214844,-14945741.2267151,-7804860.96826172,46157.9794845581,-92264.1457076073,-49493.2572669983,-14945741.2267151,29342355.4815395,10264583.5168571,-34189.5654262081,4061.48947632685,2013.11313673854,-7804860.96826172,10264583.5168571,6113128.49676514,-14063.0206723213,2243.62830394506,2725.53340864182,46157.9794845581,-34189.5654262081,-14063.0206724405,48.6467636277037,-20.9183721544687,-11.7381134089082,-92264.1457076073,4061.4894763343,2243.62830394506,-20.9183721544687,66.9937373021919,28.5452655968256,-49493.2572669983,2013.11313673854,2725.53340864182,-11.7381134089082,28.5452655968256,28.510555224663,
130,6940137.58834951,84002.351858654,976521.508179515,-1049.40435392869,651.241463147614,7478.57203383126,154573977.703125,-16212679.3870239,-8438404.35742188,50089.4673757553,-92240.4463510513,-48810.6845550537,-16212679.3870239,29426825.4357898,10308469.5383873,-34699.3752513342,4384.51521478966,2112.30348536372,-8438404.35742188,10308469.5383873,6169440.34234619,-14334.8381782174,2404.560752213,2903.42258024216,50089.4673748016,-34699.3752513193,-14334.8381782174,50.6607152562308,-22.5714309950708,-12.4564566542394,-92240.4463510513,4384.51521480456,2404.560752213,-22.5714309951873,66.8230565770016,28.0485297557898,-48810.6845550537,2112.30348536372,2903.42258119583,-12.4564566542394,28.0485297557898,27.9927400370896,
140,6929241.56684696,90509.775967605,1051249.03527561,-1129.77798712259,650.230801794352,7466.78878016717,155615250.316406,-17484654.2963257,-9067630.54052734,54040.8162341118,-92213.3473398685,-48068.4908294678,-17484654.2963257,29517719.5585756,10354846.1287613,-35247.5739726052,4703.86089568958,2195.21863007545,-9067630.53955078,10354846.1287613,6229197.90594482,-14624.0069698691,2559.36751362681,3069.9885597229,54040.8162341118,-35247.5739726052,-14624.0069698691,52.8258591744768,-24.2030619954166,-13.1132439253852,-92213.3473398685,4703.86089568213,2559.36751362681,-24.2030619954166,66.6392511040129,27.5149133107625,-48068.4908294678,2195.21863007545,3069.9885597229,-13.1132439253852,27.5149133116938,27.4434137178421,
150,6917542.48390071,97006.7169789427,1125854.39430336,-1210.01503290774,649.144866080822,7454.1386863888,156735759.621094,-18762011.5559692,-9692106.40917969,58013.3536782265,-92182.5225977898,-47265.5635490417,-18762011.5559692,29614961.5320864,10403481.2508392,-35833.6192800328,5019.25533223897,2260.6791010499,-9692106.40722656,10403481.2508392,6292167.859375,-14929.5326913595,2707.62684524059,3224.55173301697,58013.3536782265,-35833.6192800477,-14929.5326913595,55.1399431530106,-25.811703364423,-13.7040587714873,-92182.5225977898,5019.25533223897,2707.62684524059,-25.811703364423,66.4424651625984,26.9450929979794,-47265.5635490417,2260.67910116911,3224.55173301697,-13.7040587714873,26.9450929979794,26.8648622875869,
160,6905041.75364256,103492.422838694,1200328.92503502,-1290.10584330129,647.98379552793,7440.62340582601,157935942.304688,-20045087.7799072,-10311377.0585938,62008.363904953,-92147.6234865189,-46400.7142333984,-20045087.7799072,29718469.6442146,10454126.9912109,-36456.9308322817,5330.43031684309,2307.52173554897,-10311377.0585938,10454126.9912109,6358103.70013428,-15250.3539367318,2848.92816120386,3366.47477626801,62008.363904953,-36456.9308322817,-15250.3539367318,57.6005575061961,-27.3958132402622,-14.2245560949668,-92147.6234865189,5330.43031684309,2848.92816120386,-27.3958132402622,66.2328532939962,26.339793135412,-46400.7142333984,2307.52173566818,3366.47477626801,-14.2245560949668,26.339793135412,26.2595317644835,
170,6891740.88657494,109966.142935935,1274663.98433516,-1370.04079239652,646.74773922406,7426.24470356471,159216260.238281,-21334209.9927979,-10924964.3979492,66027.0847539902,-92108.2791712284,-45472.6798057556,-21334209.9927979,29828156.8502254,10506519.8439789,-37116.8907260001,5637.12082675844,2334.60078263283,-10924964.3979492,10506519.8440094,6426746.62689209,-15585.343665719,2982.87278166413,3495.16548585892,66027.0847520828,-37116.8907260001,-15585.343665719,60.2051371083897,-28.953871027159,-14.6704669790342,-92108.2791712284,5637.12082675844,2982.87278166413,-28.953871027159,66.010580209763,25.699785096338,-45472.679813385,2334.60078263283,3495.16548585892,-14.6704669790342,25.699785096338,25.6300264170229,
180,6877641.4893432,116427.128198441,1348850.94727673,-1449.8102777457,645.436855818576,7411.00445613587,160577199.664062,-22629695.0362549,-11532365.7285156,70070.7047996521,-92064.0969953537,-44480.1240692139,-22629695.0362549,29943930.8384571,10560381.0132446,-37812.8439955115,5939.06522798538,2340.78899466991,-11532365.7285156,10560381.0132446,6497826.46777344,-15933.3107168674,3109.07467460632,3610.07956314087,70070.7047977448,-37812.8439955115,-15933.3107168674,62.950963545062,-30.4843787230784,-15.0376034751534,-92064.0969953537,5939.06522800028,3109.07467460632,-30.4843787230784,65.7758206943352,25.0258867302909,-44480.1240692139,2340.78899466991,3610.07956314087,-15.0376034751534,25.0258867302909,24.9791064394474,
190,6862745.2644941,122874.631188253,1422881.20825386,-1529.40472174496,644.05131351527,7394.90465119579,162019269.976562,-23931848.9858398,-12133052.4277344,74140.3605213165,-92014.6628985405,-43421.6393890381,-23931848.9857178,30065694.1001663,10615416.7334595,-38544.0991435647,6236.0054776445,2324.97870910168,-12133052.4257812,10615416.7334595,6571062.66552734,-16293.0014104843,3227.16118377447,3710.72334384918,74140.3605213165,-38544.0991435647,-16293.0014100075,65.8351673909299,-31.9858622344909,-15.3218633234501,-92014.6628985405,6236.0054776445,3227.16118365526,-31.9858622346073,65.5287595022044,24.3189617639873,-43421.6393890381,2324.97870898247,3710.72334384918,-15.3218633234501,24.3189617639873,24.3096857687294,
200,6847054.01022043,129307.906197197,1496746.18209151,-1608.8145730239,642.591290065271,7377.94738719575,163543002.851562,-25240966.5748291,-12726468.5722656,78237.1335067749,-91959.5418410301,-42295.7484207153,-25240966.5748291,30193344.0033226,10671318.6084595,-39309.9287020862,6527.68732412159,2286.08291268349,-12726468.5722656,10671318.6084595,6646165.32177734,-16663.1012415886,3336.77375054359,3796.65651702881,78237.1335067749,-39309.9287020564,-16663.1012415886,68.8547306134667,-33.4568726823782,-15.519234620966,-91959.5418410301,6527.68732412159,3336.7737506628,-33.4568726822617,65.2695912474108,23.5799191605765,-42295.7484283447,2286.0829128027,3796.65651702881,-15.519234620966,23.5799191605765,23.6248297041118,
210,6830569.62009171,135726.209342311,1570437.30515169,-1688.03030784217,641.056972758857,7360.13487303862,165148950.925781,-26557330.6325073,-13312029.7138672,82362.0477161407,-91898.2782559395,-41100.9058609009,-26557330.6325073,30326772.8704252,10727763.9671173,-40109.569824785,6813.86050512642,2223.03629767895,-13312029.7138672,10727763.9671478,6722836.28442383,-17042.2366628647,3437.56862092018,3867.49475097656,82362.0477161407,-40109.5698247254,-17042.2366633415,72.0064891322352,-34.8959876999725,-15.6258004885167,-91898.2782549858,6813.86050512642,3437.56862068176,-34.8959876999725,64.9985202886117,22.8097124658525,-41100.9058609009,2223.03629744053,3867.49475097656,-15.6258004903793,22.8097124667838,22.927752426064,
220,6813294.08277084,142128.798661194,1643946.03643621,-1767.0424314946,639.44855841562,7341.46942771939,166837686.800781,-27881211.5283203,-13889121.5742188,86516.0667982101,-91830.3965289593,-39835.5003204346,-27881211.5283203,30465868.0602417,10784416.2375183,-40942.224909842,7094.27894320339,2134.79629814625,-13889121.5761719,10784416.2375183,6800770.29736328,-17428.9769611359,3529.21753907204,3922.9123210907,86516.0667982101,-40942.224909842,-17428.9769611359,75.2871354990009,-36.3018127135583,-15.6377436239272,-91830.3965299129,7094.27894320339,3529.21753919125,-36.3018127133255,64.7157606032368,22.009339089971,-39835.5003051758,2134.79629814625,3922.91232299805,-15.6377436239272,22.009339089971,22.2218143848538,
230,6795229.48171675,148514.934207234,1717263.85868575,-1845.84147972584,637.766253372379,7321.95347994639,168609801.652344,-29212866.630249,-14457098.8691406,90700.0915145874,-91755.4014918804,-38497.8563232422,-29212866.630127,30610512.0534782,10840925.3380737,-41807.0622541904,7368.70093885064,2020.34411454201,-14457098.8691406,10840925.3380737,6879656.19775391,-17821.8362102509,3611.40843272209,3962.64462852478,90700.0915145874,-41807.0622541904,-17821.8362102509,78.6932217159145,-37.6729822158813,-15.5513507928699,-91755.4014909267,7368.70093885064,3611.40843272209,-37.6729822158813,64.4215356576413,21.1798395817168,-38497.8563232422,2020.34411454201,3962.64462852478,-15.5513507928699,21.1798395817168,21.5105195177555,
240,6776377.99487269,154883.878144717,1790382.27947493,-1924.41802015447,636.010273468257,7301.58956773948,170465904.082031,-30552539.7740479,-15015284.1152344,94914.9571847916,-91672.7789354324,-37086.2364082336,-30552539.7740479,30760582.5422058,10896928.085083,-42703.216738075,7636.88936041296,1878.68571603298,-15015284.1152344,10896928.085083,6959178.16357422,-18219.2753219604,3683.84608101845,3986.49071311951,94914.9571847916,-42703.216738075,-18219.2753219604,82.2211622036364,-39.0081610225607,-15.3630172824487,-91672.7789354324,7636.88936041296,3683.84608101845,-39.0081610227935,64.1160782669274,20.3222968513146,-37086.2364006042,1878.68571603298,3986.49071311951,-15.3630172843114,20.3222968513146,20.7975124290049,
250,6756741.89434043,161234.894843755,1863292.83230338,-2002.76265370578,634.180844026366,7280.38033800172,172406618.683594,-31900460.7457275,-15562966.5,99161.4312047958,-91581.9961488247,-35598.8431739807,-31900460.7456055,30915952.5230789,10952048.6172485,-43629.7905406356,7898.61183100939,1708.85282802582,-15562966.5019531,10952048.6171875,7039017.0078125,-18619.7041773796,3746.25276827812,3994.31567382812,99161.4312047958,-43629.7905406356,-18619.7041773796,85.8672369163785,-40.3060455164523,-15.0692512830719,-91581.9961488247,7898.61183100939,3746.2527680397,-40.3060455164523,63.7996304477372,19.4378353545908,-35598.8431739807,1708.85282802582,3994.31567382812,-15.0692512830719,19.4378353555221,20.0865753015339,
260,6736323.54603994,167567.25097502,1935987.07768229,-2080.86601605169,632.278199831576,7258.32854606102,174432584.699219,-33256844.7755127,-16099400.8164062,103440.21068573,-91482.502477169,-34033.8215522766,-33256844.7755127,31076490.39431,11005898.8361206,-44585.8538852334,8153.64091183245,1509.90389835835,-16099400.8164062,11005898.8361206,7118851.52490234,-19021.4838371277,3798.36892342567,3986.05303955078,103440.21068573,-44585.8538852334,-19021.483836174,89.6275945717305,-41.5653648676816,-14.6666781380773,-91482.5024762154,8153.64091183245,3798.36892318726,-41.5653648674488,63.4724432612373,18.5276202415116,-34033.8215522766,1509.90389859676,3986.05303955078,-14.6666781418025,18.5276202415116,19.3816248273313,
270,6715125.40935472,173880.215604232,2008456.60421619,-2158.71877905525,630.302585103893,7235.43705517862,176544454.632812,-34621892.0440674,-16623806.3867188,107751.920101166,-91373.7298865318,-32389.2610855103,-34621892.0440674,31242060.0562353,11058078.8635559,-45570.4458154738,8401.75428197533,1280.9250420332,-16623806.3847656,11058078.8635559,7198359.88867188,-19422.9288454056,3839.95374631882,3961.70708274841,107751.920101166,-45570.4458154142,-19422.9288454056,93.4982560474262,-42.7848822376691,-14.1520445533097,-91373.7298870087,8401.75428197533,3839.9537460804,-42.7848822376691,63.1347766488859,17.5928564704955,-32389.2610778809,1280.9250420332,3961.70708274841,-14.1520445533097,17.5928564714268,18.686708850956,
280,6693150.03676265,180173.060286359,2080693.02967974,-2236.31165221657,628.254253467075,7211.70883602189,178742892.683594,-35995787.2064209,-17135366.078125,112097.109050751,-91255.0935609341,-30663.1982192993,-35995787.2064209,31412521.0153961,11108177.5126343,-46582.5749982595,8642.73491425067,1021.03096342087,-17135366.078125,11108177.5126343,7277221.08447266,-19822.3096027374,3870.78581428528,3921.355052948,112097.109050751,-46582.5749982595,-19822.3096017838,97.4751178921968,-43.9633959602797,-13.5222227089107,-91255.0935614109,8642.73491425067,3870.78581428528,-43.9633959602797,62.7868992590618,16.6347878822125,-30663.1982192993,1021.03096342087,3921.35505485535,-13.522222712636,16.6347878822125,18.0060031546116,
290,6670400.07345242,186445.059159476,2152688.00208894,-2313.6353841164,626.133467912173,7187.14696609926,181028573.335938,-37378698.9255371,-17633225.3789062,116476.250091553,-91125.9925079346,-28853.6187286377,-37378698.9255371,31587728.4921494,11155772.7754517,-47621.2205560803,8876.37124669552,729.365854024887,-17633225.3808594,11155772.7754517,7355116.38574219,-20217.8548078537,3890.66367161274,3865.14935112,116476.250091553,-47621.2205560803,-20217.8548078537,101.553955970502,-45.0997406915994,-12.7742142435163,-91125.9925084114,8876.37124666572,3890.66367137432,-45.0997406913666,62.4290882640442,15.6546962249558,-28853.6187362671,729.365854024887,3865.14935112,-12.774214239791,15.6546962249558,17.3438078259885,
300,6646878.25692551,192695.489038233,2224433.20076659,-2390.68076385318,623.940500755814,7161.75462915629,183402179.65625,-38770779.4238281,-18116491.4746094,120889.736631393,-90985.8101835251,-26958.4602661133,-38770779.4238281,31767533.5317116,11200432.3248596,-48685.3329262733,9102.45735000074,405.104266166687,-18116491.4746094,11200432.3248596,7431730.88549805,-20607.7540040016,3899.4064027071,3793.3196144104,120889.736635208,-48685.3329262733,-20607.7540040016,105.730429251848,-46.1927885380574,-11.9051541499794,-90985.8101840019,9102.45735000074,3899.4064027071,-46.1927885382902,62.0616291701397,14.6539001585916,-26958.4602661133,405.104266166687,3793.3196144104,-11.9051541499794,14.6539001604542,16.7045436708093,
310,6622587.4165839,198923.629506879,2295920.33740147,-2467.43862246897,621.675633593115,7135.5351145323,185864401.839844,-40172164.0477295,-18584232.4111328,125337.880898476,-90833.9151296616,-24975.6147766113,-40172164.0477295,31951783.1183586,11241714.0302429,-49773.8347437084,9320.79309001565,47.4519577026367,-18584232.4130859,11241714.0302429,7506755.05249023,-20990.1601645947,3896.85418760777,3706.17475318909,125337.880898476,-49773.8347437084,-20990.1601655483,110.000083681133,-47.2414501459571,-10.9123145546764,-90833.9151296616,9320.79308998585,3896.85418760777,-47.2414501459571,61.6848156179138,13.633754208684,-24975.6147842407,47.4519574642181,3706.17475318909,-10.9123145546764,13.633754208684,16.0927484614611,
320,6597530.47330351,205128.763011792,2367141.15710088,-2543.89983435973,619.339157245272,7108.49181647809,188415935.46875,-41582970.8476562,-19035476.2792969,129820.911991119,-90669.6616292,-22902.9311141968,-41582970.8476562,32140320.2929726,11279166.487854,-50885.6217497587,9531.18428576738,-344.353286862373,-19035476.2773438,11279166.487915,7579886.35742188,-21363.1923732758,3882.86883890629,3604.1049118042,129820.911991119,-50885.6217497587,-21363.1923723221,114.358356179839,-48.2446757588768,-9.79310837201774,-90669.6616287231,9531.18428576738,3882.86883890629,-48.2446757588768,61.298949175786,12.5956476938445,-22902.9311141968,-344.353286385536,3604.1049118042,-9.79310837201774,12.5956476938445,15.5130732452333,
330,6571710.43899377,211310.174953454,2438087.43943624,-2620.05531866537,616.931371701937,7080.62823343614,191057479.875,-43003300.1757812,-19469210.5039062,134338.973983765,-90492.3903737068,-20738.2177200317,-43003300.1757812,32332984.2735901,11312329.5631104,-52019.5637224913,9733.44286267459,-771.040865182877,-19469210.5078125,11312329.5631104,7650830.88745117,-21724.9385514259,3857.33431583643,3487.58331489563,134338.973983765,-52019.5637224913,-21724.9385514259,118.800578748046,-49.2014562416589,-8.5450928658247,-90492.3903737068,9733.4428626895,3857.33431607485,-49.2014562418917,60.9043391257099,11.541003621649,-20738.2177200317,-771.040865182877,3487.58331489563,-8.5450928658247,11.5410036197864,14.9702782241464,
340,6545130.41614325,217467.153777826,2508750.99948117,-2695.89604063542,614.452586058642,7051.94796728542,193789736.382812,-44433234.298584,-19884381.1289062,138892.12411499,-90301.4291505814,-18479.2452316284,-44433234.298584,32529610.5790939,11340734.9476318,-53174.5054286718,9927.38700063527,-1233.30659365654,-19884381.1308594,11340734.9476318,7719305.04589844,-22073.4582676888,3820.15722250938,3357.16807937622,138892.124111176,-53174.5054289103,-22073.4582686424,123.321982663062,-50.1108240637695,-7.16597306169569,-90301.4291510582,9927.38700063527,3820.15722227097,-50.1108240635367,60.5013022419833,10.4712775489315,-18479.245223999,-1233.30659389496,3357.16807937622,-7.1659730579704,10.4712775489315,14.4692289290786,
350,6517793.59735193,223598.991067078,2579123.68884202,-2771.4130129665,611.903118449587,7022.45472255374,196613406.570312,-45872837.0244141,-20279892.1953125,143480.331035614,-90096.093539238,-16123.7493286133,-45872837.0244141,32730031.155735,11363906.7271423,-54349.2675946951,10112.8412770703,-1731.81197369099,-20279892.1953125,11363906.7271423,7785037.26538086,-22406.7856006622,3771.26728445292,3213.50391292572,143480.331035614,-54349.2675946951,-22406.7856016159,127.917702736503,-50.9718542415649,-5.65360503643751,-90096.093539238,10112.8412770703,3771.2672842145,-50.9718542415649,60.0901625633512,9.38795641926117,-16123.7493362427,-1731.81197392941,3213.50391292572,-5.65360503643751,9.38795642019249,14.0148919766605,
360,6489703.2648501,229704.981629615,2649197.39668028,-2846.59729710846,609.28329597625,6992.15230560131,199529190.539062,-47322153.3500977,-20654605.1640625,148103.473136902,-89875.6876134872,-13669.4334335327,-47322153.3500977,32934074.5063782,11381361.9613037,-55542.6478953362,10289.6368053257,-2267.18348431587,-20654605.1621094,11381361.9613037,7847769.74414062,-22722.9320583344,3710.61780428886,3057.32374000549,148103.473136902,-55542.6478953362,-22722.932056427,132.58278167451,-51.7836652419064,-4.00599909015,-89875.6876134872,10289.6368053555,3710.61780428886,-51.7836652419064,59.67125116067,8.29255737550557,-13669.4334335327,-2267.18348431587,3057.32374000549,-4.00599909015,8.29255737550557,13.6123309081256,
370,6460862.79000449,235784.423589387,2718964.05072669,-2921.4400045368,606.5934546323,6961.04462377936,202537784.992188,-48781209.1259766,-21007338.3964844,152761.336936951,-89639.5046777725,-11113.9716186523,-48781209.1259766,33141565.8226814,11392611.276123,-56753.4219612479,10457.6113673896,-2840.01190435886,-21007338.3964844,11392611.276123,7907260.24121094,-23019.8895654678,3638.18609619141,2889.45027542114,152761.336933136,-56753.4219612479,-23019.8895654678,137.312174501999,-52.5454198461957,-2.22132282145321,-89639.5046777725,10457.6113673598,3638.18609595299,-52.5454198464286,59.2449058975861,7.18662654003128,-11113.9716186523,-2840.01190435886,2889.45027160645,-2.22132282145321,7.18662654096261,13.2667019909084,
380,6431275.63281177,241836.618474414,2788415.61828687,-2995.93229798972,603.833939225385,6929.13568456853,205639881.460938,-50250010.7341309,-21336866.6875,157453.61554718,-89386.8279981613,-8455.01152038574,-50250010.7341309,33352327.1196404,11397159.4654541,-57980.3443989158,10616.609542042,-3450.85166466236,-21336866.6875,11397159.4654541,7963283.87792969,-23295.6334857941,3553.97389936447,2710.7974281311,157453.61554718,-57980.3443989158,-23295.6334857941,142.100753017871,-53.2563259711023,-0.297904038801789,-89386.8279981613,10616.609542042,3553.97389936447,-53.2563259711023,58.8114711880869,6.07173779513687,-8455.01151275635,-3450.85166466236,2710.7974281311,-0.297904038801789,6.07173779513687,12.9832498079002,
390,6400945.34137989,247860.871304526,2857544.10723827,-3070.06539266917,601.005103296393,6896.42959470129,208836164.382812,-51728544.7871094,-21641920.8789062,162179.907211304,-89116.9315481186,-5690.17723083496,-51728544.7871094,33566177.3728561,11394506.1046143,-59222.1498274803,10766.4828281105,-4100.22022294998,-21641920.8789062,11394506.1046143,8015634.96972656,-23548.1257152557,3458.00777196884,2522.37174797058,162179.907207489,-59222.1498274803,-23548.1257152557,146.943310342899,-53.9156374509912,1.76576641201973,-89116.9315471649,10766.4828281105,3458.00777173042,-53.9156374509912,58.3712977510829,4.94949153531343,-5690.17723083496,-4100.22022271156,2522.37174797058,1.76576640456915,4.94949153577909,12.7673029398382,
