TIME,EST X1,EST X2,EST X3,EST X4,EST X5,EST X6,STD X1,,,,,,,STD X2,,,,,,,STD X3,,,,,,,STD X4,,,,,,,STD X5,,,,,,,STD X6,
100,6965926.18487847,69864.7810440027,753424.043670837,-814.288595558729,650.397429124297,7506.97409750993,151923579.945312,-12423031.1525879,-6525544.11523438,38368.3671112061,-92260.6893963814,-50667.6157073975,-12423031.1525879,29192471.8795307,10184943.5083351,-33278.8539752848,3399.12224807031,1768.57948192954,-6525544.11523438,10184943.5083351,6011616.01141357,-13572.2662517428,1902.33206018806,2337.55482053757,38368.3671112061,-33278.8539752774,-13572.2662517428,45.0703601599623,-17.5553648653149,-10.1376818255521,-92260.6893963814,3399.12224806286,1902.33206024766,-17.5553648653149,67.2440347007166,29.4016855654772,-50667.6157073975,1768.57948186994,2337.55482053757,-10.1376818255521,29.4016855654772,29.4323759471834,
110,6957379.39113145,76364.5800048877,828448.505562129,-895.053147991085,649.549803228836,7497.77288010711,152729901.410156,-13680439.9078369,-7166303.98925781,42266.1077246666,-92238.7190864086,-50099.3794746399,-13680439.9078369,29263748.0475845,10223163.6371078,-33709.635770537,3727.58246946707,1896.34659689665,-7166303.98925781,10223163.6371078,6060368.29125977,-13806.4307616949,2073.70758712292,2535.69352245331,42266.1077246666,-33709.635770537,-13806.4307616949,46.7758284347317,-19.2455748549837,-10.9653994576074,-92238.7190854549,3727.58246946707,2073.70758712292,-19.2455748549837,67.0951319577678,28.9782558942679,-50099.3794746399,1896.34659689665,2535.69352245331,-10.9653994576074,28.9782558942679,28.9826702421367,
120,6948025.47823107,82855.5260933637,903376.595272074,-975.710807215656,648.626873086197,7487.69986618817,153614346.136719,-14942120.0157471,-7803531.80371094,46180.931743145,-92213.9218733311,-49473.4493370056,-14942120.0157471,29341561.7796164,10264280.614975,-34179.7722108811,4052.83254340291,2010.21138894558,-7803531.80371094,10264280.614975,6112985.97644043,-14059.7297850847,2239.79314571619,2723.96653461456,46180.931743145,-34179.7722108811,-14059.7297852039,48.6366960327094,-20.9173489926325,-11.740470176097,-92213.9218723774,4052.83254341036,2239.79314571619,-20.9173489926325,66.9329069704789,28.5167747640517,-49473.4493370056,2010.21138894558,2723.96653461456,-11.740470176097,28.5167747640517,28.4973807727754,
130,6937865.56365307,89336.8668361374,978199.601171554,-1056.25186722534,647.628754118553,7476.7563417144,154577269.910156,-16208433.0541992,-8436832.99951172,50114.2476592064,-92186.0151774883,-48788.8644752502,-16208433.0541992,29425846.1147366,10308094.2517395,-34688.7955769897,4374.59709603339,2108.96514630318,-8436832.99951172,10308094.2517395,6169264.13812256,-14331.3051670194,2400.14780631661,2901.61825609207,50114.2476592064,-34688.7955769897,-14331.3051670194,50.6510290590766,-22.5690912616265,-12.4583431552164,-92186.0151774883,4374.59709604084,2400.14780631661,-22.5690912616265,66.7574865377781,28.0178269350436,-48788.8644752502,2108.96514642239,2901.61825609207,-12.4583431552164,28.0178269341122,27.9784729873598,
140,6926900.86184919,95807.850961718,1052908.82505322,-1136.66663906005,646.555571262869,7464.94370503529,155619056.425781,-17479732.7877197,-9065794.06640625,54067.4264030457,-92154.6932282448,-48044.5853843689,-17479732.7878418,29516528.6104717,10354387.978363,-35236.1992993653,4692.60337833315,2191.4132822752,-9065794.06640625,10354387.9783936,6228983.09887695,-14620.2290620804,2554.34034430981,3067.92969703674,54067.426402092,-35236.1992993504,-14620.2290620804,52.816732430302,-24.199222937692,-13.1145290127024,-92154.6932282448,4692.60337833315,2554.34034430981,-24.1992229378084,66.5690078338328,27.4820456984453,-48044.5853843689,2191.4132822752,3067.92969703674,-13.1145290127024,27.4820456993766,27.4280763288796,
150,6915132.68406974,102267.728495526,1127495.58325405,-1216.94545219203,645.407458963426,7452.26346662293,156740116.261719,-18756364.5496216,-9689981.10839844,58041.7983503342,-92119.6273767948,-47239.4950180054,-18756364.5496216,29613531.3973684,10402929.0947723,-35821.4383668303,5006.58147355542,2256.37646067142,-9689981.10742188,10402929.0947723,6291909.18847656,-14925.5051598549,2701.95000559092,3222.22136688232,58041.7983503342,-35821.4383668303,-14925.5051598549,55.1315516151324,-25.8061839461443,-13.704604735598,-92119.6273767948,5006.58147356287,2701.95000571012,-25.8061839461443,66.3676183264859,26.9101124126464,-47239.4950180054,2256.37646079063,3222.22136688232,-13.704604735598,26.9101124126464,26.8484825773001,
160,6902562.43817242,108715.750854936,1201951.20777524,-1297.07865590444,644.184561165403,7438.71724879906,157940886.246094,-20038664.6334229,-10308938.3686523,62038.650323391,-92080.4664340019,-46372.4001808167,-20038664.6334229,29716771.2376518,10453469.0362701,-36443.9297646135,5316.26450306177,2302.69170832634,-10308938.3686523,10453469.0362854,6357795.56707764,-15246.0700125098,2842.56726688147,3363.85615587234,62038.650323391,-36443.9297646731,-15246.0700125098,57.5930745076573,-27.3884342070087,-14.2242185291834,-92080.4664340019,5316.26450306177,2842.56726688147,-27.3884342070087,66.1534756892313,26.3027559830807,-46372.400188446,2302.69170844555,3363.85615587234,-14.2242185291834,26.3027559830807,26.2421439235866,
170,6889191.62841731,115151.170944252,1276267.04739927,-1377.05662066657,642.887031309229,7424.30678545489,159221828.4375,-21326959.69104,-10922186.8203125,66059.2226409912,-92036.8370308876,-45442.0328979492,-21326959.69104,29826159.5880928,10505743.6591187,-37103.0529440343,5621.3888310045,2329.21352052689,-10922186.8212891,10505743.6591187,6426383.10058594,-15580.794451952,2975.79458391666,3492.24216842651,66059.2226409912,-37103.0529440343,-15580.794451952,60.1987334288958,-28.9444549715263,-14.6690946817398,-92036.8370299339,5621.3888310194,2975.79458391666,-28.9444549715263,65.9267477102501,25.6607523388229,-45442.0328903198,2329.21352052689,3492.24216842651,-14.6690946798772,25.6607523388229,25.611671110785,
180,6875021.85524814,121573.243249641,1350434.46880418,-1456.86973950851,641.515032325347,7409.03392176361,160583429.246094,-22621566.1411133,-11529222.7749023,70104.7062368393,-91988.3440051079,-44447.0518989563,-22621566.1411133,29941602.666832,10559473.5437775,-37798.1503212154,5921.69426703453,2334.81494915485,-11529222.7749023,10559473.5437775,6497401.29388428,-15928.4850984812,3101.24713367224,3606.83551073074,70104.7062368393,-37798.1503212154,-15928.4850984812,62.945807249688,-30.4727501455927,-15.0350383194163,-91988.3440051079,5921.69426704943,3101.24713379145,-30.4727501455927,65.6876121936901,24.9849238567986,-44447.0519065857,2334.81494915485,3606.83551073074,-15.0350383175537,24.9849238567986,24.9598312398255,
190,6860054.81505979,127981.223933997,1424444.85767494,-1536.50842939874,640.068736628939,7392.90061388429,162026198.378906,-23922789.5837402,-12129516.5214844,74176.2397851944,-91934.5708098412,-43386.0442466736,-23922789.5837402,30063001.5243587,10614364.316925,-38528.5278077424,6216.92426748574,2318.38868534565,-12129516.5214844,10614364.316925,6570569.27246094,-16287.8859610558,3218.55354046822,3707.14303970337,74176.2397851944,-38528.5278077126,-16287.8859610558,65.831423654158,-31.9718476049602,-15.3179401652887,-91934.5708098412,6216.92426748574,3218.55354046822,-31.9718476047274,65.4362568549648,24.2761387643404,-43386.0442390442,2318.38868546486,3707.14303970337,-15.3179401671514,24.2761387643404,24.2895455827773,
200,6844292.299952,134374.370931772,1498289.61981177,-1615.96313262702,638.548326114137,7375.90892865552,163550667.746094,-25230924.2278442,-12722511.0078125,78274.9069156647,-91875.0799469948,-42257.5271224976,-25230924.2278442,30190252.1184034,10670106.9914551,-39293.4553709626,6506.82613433152,2278.84812343121,-12722511.0078125,10670106.9914551,6645596.83398438,-16657.6801314354,3327.35659813881,3792.72507095337,78274.9069156647,-39293.4553709626,-16657.6801309586,68.8525615284987,-33.4403004994383,-15.5137812234461,-91875.0799479485,6506.82613433152,3327.35659813881,-33.4403004996711,65.1728792117745,23.5353105040267,-42257.5271224976,2278.84812343121,3792.72507286072,-15.5137812234461,23.5353105040267,23.6038872061133,
210,6827736.19746923,140751.944043721,1571960.18223533,-1695.22431819501,636.953992147143,7358.0610432761,165157390.394531,-26546252.326355,-13307620.5380859,82401.7334775925,-91809.4134230614,-41059.9494781494,-26546252.326355,30323245.3928404,10726378.3237762,-40092.167626068,6791.15121196955,2215.12841522694,-13307620.5380859,10726378.3237762,6722185.53686523,-17036.4915635586,3427.31397485733,3863.19804191589,82401.7334775925,-40092.167626068,-17036.4915640354,72.006053486776,-34.8766885470832,-15.6186374090612,-91809.4134221077,6791.15121196955,3427.31397485733,-34.8766885470832,64.8976864651147,22.7633970752358,-41059.9494781494,2215.12841522694,3863.19804191589,-15.6186374090612,22.7633970752358,22.9060785977006,
220,6810388.49032652,147113.205031589,1645447.99428868,-1774.28248321623,635.285935557697,7339.35924496987,166846939.289062,-27869043.6237793,-13884229.5292969,86557.6848468781,-91737.0932178497,-39791.6940307617,-27869043.6239014,30461867.3604851,10782841.1888733,-40923.8644583523,7069.65508183837,2126.18750739098,-13884229.5292969,10782841.1889038,6800029.85058594,-17422.8869504929,3518.09891009331,3918.23710823059,86557.6848468781,-40923.8644583523,-17422.886950016,75.2885885442909,-36.279619319248,-15.6286841444671,-91737.0932178497,7069.65508183837,3518.0989099741,-36.279619319248,64.6108953763567,21.9614003319293,-39791.6940231323,2126.18750715256,3918.23710823059,-15.6286841463298,21.9614003319293,22.1994889212608,
230,6792251.25612137,153457.417712693,1718744.5287358,-1853.12815432613,633.544366628282,7319.80593063132,168619906,-29199554.815918,-14451691.2910156,90743.6633319855,-91657.6217956543,-38451.0792694092,-29199554.8157959,30605999.189724,10839144.9724121,-41787.7116765976,7342.09775385261,2011.00716209412,-14451691.2910156,10839144.9724121,6878818.35913086,-17815.3776774406,3599.40089511871,3957.57870292664,90743.6633319855,-41787.7116765976,-17815.3776774406,78.6967149131767,-37.6477295090444,-15.5402008593082,-91657.6217956543,7342.09775385261,3599.40089511871,-37.6477295090444,64.3127321339514,21.1303652394563,-38451.0792617798,2011.00716209412,3957.57870674133,-15.5402008611709,21.1303652403876,21.4876313267112,
240,6773326.66703137,159783.84805438,1791841.28285639,-1931.75188910248,631.729505080483,7299.40360644825,170476899.570312,-30538029.0164795,-15009326.84375,94960.5056152344,-91570.4826087952,-37036.3613891602,-30538029.0164795,30755517.2950249,10894925.9801636,-42682.8416977525,7608.24385543168,1868.59396362305,-15009326.84375,10894925.9801636,6958235.00561523,-18212.4218716621,3670.92634236813,3981.02305030823,94960.5056152344,-42682.8416978121,-18212.4218716621,82.226842954459,-38.9796861903742,-15.3495754692703,-91570.4826087952,7608.24385543168,3670.92634236813,-38.9796861901414,64.0034322136733,20.2713791169226,-37036.3613815308,1868.59396386147,3981.02305030823,-15.3495754692703,20.2713791169226,20.7741601748228,
250,6753616.98949768,166091.764268341,1864729.77953682,-2010.14427749515,629.841580057926,7278.1548874979,172418545.113281,-31884695.2403564,-15556423.8085938,99208.9802789688,-91475.1406457424,-35545.7364616394,-31884695.2401123,30910293.4311676,10949807.8630981,-43608.354261905,7867.86281704158,1697.98030531406,-15556423.8085938,10949807.8630981,7037960.39599609,-18612.4265284538,3732.39923906326,3988.43657875061,99208.9802789688,-43608.354261905,-18612.4265289307,85.8752482607331,-40.2741880592075,-15.0533087318763,-91475.1406457424,7867.86281702667,3732.39923906326,-40.2741880589747,63.6832402300595,19.3855708159972,-35545.7364616394,1697.98030531406,3988.43657875061,-15.0533087318763,19.3855708169285,20.0628679787576,
260,6733124.58389412,172380.436904729,1937401.5683569,-2088.29594326364,627.880830105266,7256.06249731309,174445482.359375,-33239767.901123,-16092235.2773438,103489.785409927,-91371.0429816246,-33977.3427429199,-33239767.901123,31070194.7910299,11003402.0599823,-44563.3171768934,8120.72905423492,1498.22535175085,-16092235.2792969,11003402.0599823,7117673.14916992,-19013.7497341633,3783.56178772449,3979.75434017181,103489.785411835,-44563.3171768934,-19013.7497341633,89.6380748878535,-41.5299666569335,-14.6480185603723,-91371.0429806709,8120.72905422002,3783.56178772449,-41.5299666571664,63.3524097795551,18.4741098764353,-33977.3427429199,1498.22535198927,3979.75434017181,-14.6480185603723,18.4741098764353,19.3576822599232,
270,6711851.90418185,178649.138946042,2009848.22667209,-2166.19754541996,625.847503142767,7233.12926741512,176558364.253906,-34603446.3178711,-16615978.8095703,107803.546266556,-91257.6193568707,-32329.2628936768,-34603446.3178711,31235084.1071434,11055308.2543945,-45546.7670935988,8366.62214627862,1268.41598725319,-16615978.8076172,11055308.2543945,7197051.2902832,-19414.7029614449,3824.17502897978,3954.9822883606,107803.546266556,-45546.7670935988,-19414.7029614449,93.5113387267873,-42.7457875771215,-14.1304442174733,-91257.6193568707,8366.62214627862,3824.17502897978,-42.7457875771215,63.0112032751011,17.5382056361996,-32329.2628936768,1268.41598725319,3954.9822883606,-14.1304442174733,17.5382056361996,18.6626622957945,
280,6689801.49754962,184897.145900736,2082061.36069096,-2243.83977967353,623.741856436079,7209.35813681087,178757855.589844,-35975914.2359619,-17126835.4023438,112150.813016891,-91134.282763958,-30599.5262527466,-35975914.2359619,31404819.7567406,11105114.8486328,-46557.7103091478,8605.32701054215,1007.6677365303,-17126835.4023438,11105114.8486328,7275773.69091797,-19813.5534391403,3854.01944875717,3914.19955444336,112150.813018799,-46557.7103091478,-19813.5534391403,97.4909309942111,-43.9204516394529,-13.4974504578859,-91134.2827644348,8605.32701055706,3854.01944875717,-43.9204516394529,62.6598917712061,16.5791063066572,-30599.5262527466,1007.6677365303,3914.19955253601,-13.4974504578859,16.5791063066572,17.9819958491087,
290,6666976.00403961,191123.735896505,2154032.60654731,-2321.21337987448,621.564156560912,7184.75215145196,181044631.332031,-37357339.3638916,-17623948.5595703,116532.058570862,-91000.4300637245,-28786.1113204956,-37357339.3641357,31579255.8702126,11152399.4515686,-47595.1235989928,8836.63407292962,715.125664949417,-17623948.5595703,11152399.4514465,7353521.54956055,-20208.5266098976,3872.89556801319,3857.56060218811,116532.058570862,-47595.1235989928,-20208.5266098976,101.572621866299,-45.052796049742,-12.7460315357894,-91000.4300642014,8836.63407292962,3872.89556801319,-45.052796049742,62.2987547815963,15.59809801355,-28786.1113204956,715.125664710999,3857.56060028076,-12.7460315357894,15.59809801355,17.3199956400156,
300,6643378.15615876,197328.189773184,2225753.63136679,-2398.30911945082,619.314679362419,7159.31446365486,183419375.125,-38747872.9243164,-18106423.3730469,120947.676452637,-90855.4426045418,-26886.9482650757,-38747872.9245605,31758242.4429474,11196729.382019,-48657.9550746083,9060.33943384886,389.965249538422,-18106423.375,11196729.3820801,7429979.93725586,-20597.8086667061,3880.62451779842,3785.29738235474,120947.676452637,-48657.9550746083,-20597.8086657524,105.752064244992,-46.1416955222376,-11.8733151070774,-90855.4426045418,9060.33943383396,3880.62451779842,-46.1416955222376,61.9280800875811,14.5965037839487,-26886.9482650757,389.96524977684,3785.29737854004,-11.8733151070774,14.5965037839487,16.6810956803918,
310,6619010.77847593,203509.791175218,2297216.13432747,-2475.1178128352,616.993709909195,7133.04833148148,185882777.625,-40147649.2219238,-18573325.6953125,125397.978778839,-90698.6868648529,-24899.9213790894,-40147649.2219238,31941625.4504089,11237662.1856079,-49745.125067234,9276.24502938986,31.3932273387909,-18573325.6953125,11237662.1856079,7504839.34155273,-20979.5491416454,3877.04859191179,3697.72130870819,125397.978778839,-49745.125067234,-20979.5491406918,110.024797614601,-47.1860633730539,-10.8765660347417,-90698.6868638992,9276.24502938986,3877.04859167337,-47.1860633732867,61.5481635384884,13.5756825178396,-24899.9213790894,31.3932273387909,3697.72130489349,-10.8765660347417,13.5756825178396,16.0698476528585,
320,6593876.78720473,209667.826643641,2368411.84771405,-2551.63031687644,614.601542441912,7105.95711808063,188435535.007812,-41556785.2209473,-19023681.3027344,129883.194267273,-90529.5151109695,-22822.8716506958,-41556785.2209473,32129246.966423,11274746.1662598,-50855.5270354152,9484.15878793597,-361.351585865021,-19023681.3027344,11274746.1661987,7577797.30737305,-21351.8635962009,3862.03178179264,3595.22528362274,129883.194267273,-50855.527035296,-21351.8635962009,114.386252049294,-48.1848525804235,-9.75319009367377,-90529.5151109695,9484.15878793597,3862.03178203106,-48.1848525808891,61.1593088431935,12.5370279042982,-22822.8716506958,-361.351586103439,3595.22528362274,-9.75319010112435,12.5370279052295,15.4909170960844,
330,6567979.18977237,215801.585707523,2439332.53796527,-2627.83753223132,612.138480316748,7078.04429099182,191078347.121094,-42975380.1434326,-19456475.1923828,134403.466360092,-90347.2660620213,-20653.5994491577,-42975380.1434326,32320945.2846794,11307520.9302063,-51988.0284962058,9683.89478231221,-788.997500419617,-19456475.1923828,11307520.9302063,7648560.04956055,-21712.8363461494,3835.46029442549,3478.28552055359,134403.466360092,-51988.0284962058,-21712.8363461494,118.831752282737,-49.1370568088023,-8.50073751807213,-90347.2660620213,9683.89478231221,3835.46029466391,-49.1370568088023,60.7618273566284,11.4819673313759,-20653.5994567871,-788.997500419617,3478.28552055359,-8.50073752179742,11.4819673313759,14.9490794149995,
340,6541321.08437477,221910.360974818,2509970.00671415,-2703.73040473245,609.604835943836,7049.31342141362,193811915.769531,-44403515.0849609,-19870650.8740234,138958.851411819,-90151.2655858994,-18389.8672676086,-44403515.0849609,32516555.0428848,11335517.9434204,-53141.4719752073,9875.27337607741,-1252.23919248581,-19870650.8740234,11335517.9434204,7716844.16186523,-22060.5232739449,3797.24304807186,3347.46337604523,138958.851411819,-53141.4719752073,-22060.5232739449,123.356521879493,-50.0417113914154,-7.11690643616021,-90151.2655858994,9875.27337604761,3797.24304807186,-50.0417113914154,60.3560378565406,10.4119607345201,-18389.8672676086,-1252.23919248581,3347.46337604523,-7.11690643616021,10.4119607345201,14.4492158910096,
350,6513905.65951805,227993.448222576,2580316.09182087,-2779.29992672837,607.0009307211,7019.7681834393,196636943.046875,-45841252.6416016,-20265109.7167969,143549.316890717,-89940.8273849487,-16029.4023208618,-45841252.6411133,32715907.3501816,11358261.1011963,-54314.6759784222,10058.1213656515,-1751.73696470261,-20265109.71875,11358261.1013184,7782378.33789062,-22392.9546985626,3747.31214952469,3203.40710449219,143549.316890717,-54314.6759785414,-22392.9546995163,127.955687510951,-50.8978942782851,-5.59954621642828,-89940.8273839951,10058.1213656515,3747.31214952469,-50.8978942782851,59.9422663166577,9.32849944802001,-16029.4023208618,-1751.73696470261,3203.40710449219,-5.59954621642828,9.32849944802001,13.996309718287,
360,6485736.19354676,234050.146486475,2650362.66839768,-2854.53713839261,604.327094963898,6989.41235326366,199554129.511719,-47288636.5574951,-20638710.4013672,148174.739725113,-89715.2537140846,-13569.8994674683,-47288636.5574951,32918829.9170647,11375267.3092346,-55506.4359814525,10232.2721169442,-2288.11604166031,-20638710.4013672,11375267.3092346,7844905.1081543,-22708.1383004189,3685.62334787846,3046.85343170166,148174.739725113,-55506.4359814525,-22708.1383004189,132.624283296226,-51.7047269409522,-3.94666066393256,-89715.2537150383,10232.2721169442,3685.62334764004,-51.7047269409522,59.5208456719945,8.23310500849038,-13569.8994674683,-2288.11604166031,3046.85343170166,-3.94666066393256,8.23310500942171,13.5954416675329,
370,6456816.0541593,240079.758149627,2720101.6498259,-2929.43312899954,601.583667831,6958.24980836495,202564172.277344,-48745691.3901367,-20990268.3710938,152834.904664993,-89473.8361108303,-11009.0240592957,-48745691.3901367,33125147.1881866,11386047.0771484,-56715.5254342556,10397.5656969994,-2861.96589064598,-20990268.3710938,11386047.0770264,7904182.64941406,-23004.0621137619,3612.15647113323,2878.62916374207,152834.904664993,-56715.5254343748,-23004.0621137619,137.357255195437,-52.4613752370933,-2.15641109459102,-89473.8361108303,10397.5656969994,3612.15647137165,-52.4613752370933,59.0921155802596,7.12732794485055,-11009.0240592957,-2861.96589064598,2878.62916755676,-2.15641109086573,7.12732794531621,13.2517859136522,
380,6427148.69791063,246081.589030628,2789524.98876457,-3003.97903816519,598.770997247463,6926.28452666631,205667763.277344,-50212422.1893311,-21318555.3896484,157529.50274086,-89215.8561241627,-8344.41481399536,-50212422.1893311,33334680.477581,11390105.1217346,-57940.6967840791,10553.8490007445,-3473.83957016468,-21318555.3896484,11390105.1216125,7959986.57495117,-23278.6975550652,3526.91583997011,2699.65264225006,157529.50274086,-57940.6967840791,-23278.6975550652,142.149465483783,-53.1670502355555,-0.227119287475944,-89215.8561241627,10553.8490007445,3526.91583997011,-53.1670502355555,58.6564221792312,6.01274655503221,-8344.41480636597,-3473.83957016468,2699.65264225006,-0.227119287475944,6.01274655503221,12.9706056659877,
