TIME,EST X1,EST X2,EST X3,EST X4,EST X5,EST X6,STD X1,,,,,,,STD X2,,,,,,,STD X3,,,,,,,STD X4,,,,,,,STD X5,,,,,,,STD X6,
100,6961997.25732557,63101.5731386016,752490.068648133,-809.135340390318,660.403060309391,7509.58177407185,151930411.957031,-12426472.2642212,-6526003.14550781,38437.8116970062,-92314.4421546459,-50668.782283783,-12426472.2642212,29192200.8332686,10184815.7913895,-33294.252714105,3398.18058226258,1766.83022010326,-6526003.14550781,10184815.7913895,6011487.99389648,-13578.3317283392,1902.23621034622,2336.18588924408,38437.8116970062,-33294.252714105,-13578.3317283392,45.1251191174913,-17.6007755012834,-10.1564069157466,-92314.4421546459,3398.18058226258,1902.23621046543,-17.6007755012834,67.3092411908827,29.4200612280983,-50668.782283783,1766.83022010326,2336.18588924408,-10.1564069157466,29.4200612290297,29.4327205216348,
110,6953501.52057061,69701.8122085016,827540.582277322,-889.994823619595,659.63197944941,7500.37527607848,152738195.753906,-13684607.8664856,-7166835.74609375,42342.9157795906,-92297.5443408489,-50099.817691803,-13684607.8664856,29263462.6158464,10223017.3597717,-33727.0354501121,3727.10073654912,1894.3997079432,-7166835.74609375,10223017.3597717,6060211.02587891,-13813.2834682465,2073.78865790367,2534.13492870331,42342.9157795906,-33727.0354501121,-13813.2834682465,46.8391956767253,-19.2964836621832,-10.9853099626489,-92297.5443408489,3727.10073654167,2073.78865790367,-19.2964836622996,67.1661322423413,28.9975389966276,-50099.817691803,1894.3997079432,2534.13492870331,-10.9853099626489,28.9975389956962,28.9824662005365,
120,6944197.72083713,76293.9574143997,902494.662727919,-970.746312213147,658.78430495627,7490.29534932106,153624251.070312,-14947085.7705688,-7804136.21191406,46265.1964473724,-92277.7715921402,-49473.0018844604,-14947085.7705688,29341272.0599353,10264115.5933609,-34199.2642545812,4052.9001251664,2008.04688471556,-7804136.21191406,10264115.5933762,6112795.5,-14067.3936755657,2240.07463806868,2722.20103168488,46265.1964473724,-34199.2642545812,-14067.3936755657,48.7092109768371,-20.9738799698825,-11.761361992918,-92277.7715921402,4052.9001251664,2240.07463806868,-20.9738799698825,67.0095536701072,28.5367838661186,-49473.0018920898,2008.04688459635,2722.20103168488,-11.7613619938493,28.5367838661186,28.4965481815696,
130,6934086.98675958,82877.2433595663,977343.582229711,-1051.38007143279,657.860146368464,7479.34331611572,154588935.566406,-16214268.0003052,-8437508.61816406,50206.0661582947,-92254.8424358368,-48787.3721809387,-16214268.0003052,29425563.9617014,10307910.3032684,-34710.4725286067,4375.30030626804,2106.55899721384,-8437508.61816406,10307910.3032684,6169036.12817383,-14339.8010232449,2400.65049290657,2899.62714099884,50206.0661582947,-34710.4725285918,-14339.8010232449,50.7332203946378,-22.6313558216207,-12.4799939263612,-92254.8424358368,4375.30030626804,2400.65049290657,-22.6313558216207,66.8396290455082,28.038378931582,-48787.3721733093,2106.55899721384,2899.62714195251,-12.4799939263612,28.0383789325133,27.9769410138786,
140,6923170.54423109,89450.9057911845,1052078.62680008,-1131.88638450784,656.859622928598,7467.52061161695,155632634.84375,-17486508.7849121,-9066538.05859375,54166.8996896744,-92228.452003479,-48041.886932373,-17486508.7849121,29516267.573781,10354184.8540039,-35260.1545870006,4694.02540287375,2188.73741948605,-9066538.05859375,10354184.8539886,6228712.84399414,-14629.5742270947,2555.08225083351,3065.69297504425,54166.8996906281,-35260.1545869857,-14629.5742270947,52.9091172059368,-24.2673199218116,-13.1366986818612,-92228.4520044327,4694.02540288121,2555.08225083351,-24.2673199218116,66.6564924975781,27.5029562530108,-48041.886932373,2188.73741948605,3065.69297504425,-13.1366986818612,27.5029562530108,27.4257839081645,
150,6911449.7162169,96014.1816973497,1126691.09737095,-1212.25555402689,655.782863575236,7454.82878352945,156755761.5625,-18764153.939209,-9690789.16113281,58149.0311040878,-92198.2723460197,-47235.4267044067,-18764153.939209,29613306.6586695,10402706.4110489,-35847.766067937,5008.8023138456,2253.39878499508,-9690789.16113281,10402706.4110489,6291591.56756592,-14935.7132844925,2702.94640097022,3219.71795368195,58149.0311021805,-35847.766067937,-14935.7132842541,55.2346343602356,-25.8801996534457,-13.7270361427218,-92198.2723460197,5008.8023138456,2702.94640097022,-25.8801996534457,66.4602886319433,26.9311963776127,-47235.4267044067,2253.39878499508,3219.71795272827,-13.7270361427218,26.9311963776127,26.8453790677547,
160,6898925.92255375,102566.309403993,1201172.3109128,-1292.4779033224,654.630006935804,7441.26949181257,157958754.699219,-20047540.2490845,-10309804.6352539,62153.7507328987,-92163.9527699947,-46366.7956199646,-20047540.2490845,29716599.5463552,10453226.2076492,-36472.72437381,5319.36092347279,2299.37610954046,-10309804.6352539,10453226.2076492,6357425.02850342,-15257.1508122087,2843.83065900207,3361.06407403946,62153.7507328987,-36472.72437381,-15257.1508122087,57.7073463828954,-27.4684424363368,-14.2466380516998,-92163.9527699947,5319.36092348769,2843.83065900207,-27.4684424362204,66.2511724438325,26.3238278210629,-46366.7956199646,2299.37610954046,3361.06407594681,-14.2466380516998,26.3238278219942,26.2381898408592,
170,6885600.67973561,109106.528671737,1275513.60155573,-1372.54377785122,653.401201320276,7426.84450837798,159242078.484375,-21336994.8664551,-10923103.8525391,66182.3022451401,-92125.1201992035,-45434.7227935791,-21336994.8664551,29826059.1960821,10505479.8300705,-37134.4091420993,5625.43430962414,2325.51990127563,-10923103.8525391,10505479.8300705,6425953.64471436,-15592.7534713149,2977.33472424746,3489.13874816895,66182.3022470474,-37134.4091420993,-15592.7534713149,60.3246714026853,-29.0305170757347,-14.6912128552794,-92125.1201992035,5625.43430962414,2977.33472400904,-29.0305170756183,66.0293092283489,25.6816265396774,-45434.7227935791,2325.51990127563,3489.13875007629,-14.6912128552794,25.6816265396774,25.6068386195064,
180,6871475.6006855,115634.080792692,1349706.32170744,-1452.44354657436,652.096604715267,7411.55571677994,160606221.613281,-22632834.7115479,-11530181.4511719,70235.8797178268,-92081.3795666695,-44437.8638572693,-22632834.7115479,29941593.2623291,10559187.5219727,-37832.16274786,5926.75895024836,2330.69926178455,-11530181.4511719,10559187.5219727,6496906.46264648,-15941.3234944344,3103.07102620602,3603.39762687683,70235.8797178268,-37832.1627478898,-15941.3234944344,63.0838733123917,-30.5649150985992,-15.0565505316481,-92081.3795666695,5926.75895026326,3103.07102620602,-30.5649150985992,65.7948744816192,25.0054153450765,-44437.8638572693,2330.69926178455,3603.39762496948,-15.0565505297855,25.0054153450765,24.9541047831833,
190,6856552.39451356,122148.208687194,1423741.84316805,-1532.16760333902,650.716384778108,7395.40511189738,162051696.121094,-23935365.8852539,-12130505.96875,74315.6247644424,-92032.3142163754,-43374.802532196,-23935365.8852539,30063104.1648331,10614054.5064087,-38565.2908361554,6223.07492814958,2313.80297231674,-12130505.96875,10614054.5064087,6570002.14428711,-16301.6002931595,3220.66546082497,3703.34732246399,74315.6247644424,-38565.2908361554,-16301.6002931595,65.9820640603382,-32.0701520826551,-15.3385273432359,-92032.3142163754,6223.07492814958,3220.66546082497,-32.0701520825387,65.5480537979554,24.2960633051116,-43374.802532196,2313.80297231674,3703.34732246399,-15.3385273432359,24.2960633051116,24.2829224413097,
200,6840832.86626124,128648.157000479,1497611.55824173,-1611.70636826591,649.260718830396,7378.3947996056,163579036.28125,-25244883.0908203,-12723518.515625,78422.6237373352,-91977.486342907,-42244.052406311,-25244883.0908203,30190489.1627321,10669771.3264008,-39333.0628860444,6514.12613364682,2273.74056851864,-12723518.515625,10669771.3264313,6644950.01879883,-16672.2621691227,3329.7581178546,3788.54815673828,78422.6237373352,-39333.0628860444,-16672.2621691227,69.0162060763057,-33.5447689729626,-15.533110557124,-91977.486342907,6514.12613364682,3329.7581178546,-33.5447689727298,65.2890427608316,23.5544851110317,-42244.052406311,2273.74056851864,3788.54815673828,-15.533110557124,23.5544851101004,23.5963780490518,
210,6824318.91663163,135133.172199289,1571306.88084497,-1691.05028914378,647.729793850466,7360.5269964353,165188797.59375,-26561669.0655518,-13308631.4824219,82557.9049701691,-91916.4374470711,-41044.0586929321,-26561669.0655518,30323640.4327307,10726014.2035522,-40134.7128055394,6799.66046509519,2209.44340211153,-13308631.4824219,10726014.2035522,6721451.17773438,-17051.9281044006,3430.00399291515,3858.61682319641,82557.9049701691,-40134.7128055394,-17051.9281044006,72.1831148310401,-34.9873333883006,-15.6363631095737,-91916.4374470711,6799.66046509519,3430.00399291515,-34.9873333883006,65.0180468249407,22.7816404050682,-41044.0586853027,2209.44340211153,3858.61682319641,-15.6363631095737,22.7816404050682,22.8977079411805,
220,6807012.54170571,141602.502668396,1644819.24761139,-1770.18984283317,646.123806464192,7341.8040292157,166881555.484375,-27885994.0251465,-13885227.2734375,86722.4360942841,-91848.6888065338,-39773.2002029419,-27885994.0252686,30462445.1512022,10782445.4135895,-40969.4395574629,7079.43002696335,2119.86568260193,-13885227.2734375,10782445.413559,6799199.63598633,-17439.1596498489,3521.07369160652,3913.22896766663,86722.4360942841,-40969.4395574629,-17439.1596493721,75.4794615392409,-36.3964409166947,-15.644448177889,-91848.6888065338,7079.43002696335,3521.07369172573,-36.3964409166947,64.7352811924018,21.9785330668092,-39773.2002105713,2119.86568260193,3913.22896957397,-15.644448177889,21.9785330677405,22.1902955157518,
230,6788915.83264464,148055.398807022,1718140.11899279,-1849.11553668007,644.442962933526,7322.22833469843,168657904.074219,-29218115.1160278,-14452657.1025391,90917.1213979721,-91773.7419924736,-38429.7913131714,-29218115.1160278,30606785.5803251,10838713.6800079,-41836.4078171998,7353.19132525474,2003.98550999165,-14452657.1044922,10838713.6800079,6877883.52856445,-17832.4628970623,3602.65411484241,3952.12180137634,90917.1213960648,-41836.4078171998,-17832.4628970623,78.9017759993974,-37.7707163979067,-15.5536337587982,-91773.7419915199,7353.19132525474,3602.65411484241,-37.7707163979067,64.4409706802642,21.1462104776874,-38429.7913131714,2003.98551023006,3952.12180137634,-15.5536337606609,21.1462104795501,21.4776686711073,
240,6770030.97537776,154491.11312513,1791260.98035649,-1927.81790993952,642.687479142159,7301.80245915834,170518454.960938,-30558275.8828125,-15010239.7949219,95142.7992858887,-91691.0793704987,-37012.0839691162,-30558275.8828125,30756539.1580038,10894454.5844727,-42734.7486608773,7620.70545998961,1860.80588585138,-15010239.7929688,10894454.5844727,6957186.37451172,-18230.2905426025,3674.4491379261,3975.09657669067,95142.7992858887,-42734.7486608177,-18230.2905430794,82.4464495805394,-39.1088151953882,-15.3602971294895,-91691.0793704987,7620.70545998961,3674.4491379261,-39.1088151953882,64.1353495813044,20.285762752872,-37012.0839614868,1860.80588585138,3975.09657669067,-15.3602971276268,20.285762752872,20.7634968628943,
250,6750360.25027634,160908.900339557,1864173.34307838,-2006.28753520852,640.857580577733,7280.52905796781,172463835.8125,-31906705.7445068,-15557260.6699219,99400.239812851,-91600.1646504402,-35518.2699279785,-31906705.7446289,30911578.5916929,10949290.9934235,-43663.5602846593,7881.73831453547,1689.35570538044,-15557260.6679688,10949290.9934845,7036788.37573242,-18631.0440280437,3736.18026810884,3982.02103424072,99400.239812851,-43663.5602846593,-18631.0440280437,86.1097383377444,-40.409424446465,-15.0609292089939,-91600.1646504402,7881.73831453547,3736.18026810884,-40.4094244466978,63.8186615154071,19.3983219019137,-35518.2699279785,1689.35570538044,3982.02103424072,-15.0609292089939,19.3983219019137,20.051587930119,
260,6729906.03181298,167308.017469945,1936868.7456317,-2084.51501986631,638.953502310073,7258.41089514067,174494688.976562,-33263619.487793,-16092970.4375,103690.142238617,-91500.4434428215,-33946.482925415,-33263619.487793,31071771.9558716,11002833.5019226,-44621.9087547064,8136.06074138731,1488.69073164463,-16092970.4375,11002833.5019226,7116367.77807617,-19033.0757732391,3787.58729285002,3972.83179759979,103690.142238617,-44621.9087547064,-19033.0757732391,89.8877662906259,-41.6712643004721,-14.6521389111876,-91500.4434428215,8136.06074138731,3787.5872926116,-41.6712643004721,63.4911592720116,18.4850609970745,-33946.4829177856,1488.69073164463,3972.83179950714,-14.652138909325,18.4850609970745,19.3458851372659,
270,6708670.78820654,173687.723934441,2009338.754671,-2162.49100751967,636.97548896495,7235.45084284288,176611670.097656,-34629216.7706909,-16616584.15625,108013.13271904,-91391.3438386917,-32294.8009872437,-34629216.7706909,31236982.793273,11054680.8926086,-45608.8287862837,8383.44874415547,1257.89454567432,-16616584.15625,11054680.8926697,7195602.26220703,-19434.6914834976,3828.42890644073,3947.53668785095,108013.13271904,-45608.8287862837,-19434.6914844513,93.7765288149774,-42.8930891298223,-14.1306573469192,-91391.3438386917,8383.44874417037,3828.42890644073,-42.8930891298223,63.1531046436819,17.5471932590008,-32294.800994873,1257.89454567432,3947.53668785095,-14.1306573450565,17.5471932590008,18.6504637880087,
280,6686657.08105267,180047.2816451,2081574.96611107,-2240.20617944996,634.923794692993,7211.65188086697,178815446.546875,-36003681.6401367,-17127280.2207031,112369.762023926,-91272.2769999504,-30561.2488021851,-36003681.6401367,31407070.2197456,11104420.6112671,-46623.3245534301,8623.68365605175,996.079476952553,-17127280.2207031,11104420.6112671,7274170.39892578,-19834.1525526047,3858.48332619667,3906.21698379517,112369.762025833,-46623.3245534301,-19834.1525526047,97.7718962022871,-44.0736887254752,-13.4933419674635,-91272.2769999504,8623.68365605175,3858.48332619667,-44.0736887257081,62.8047682526474,16.5859711351804,-30561.2487945557,996.079476952553,3906.21698379517,-13.4933419674635,16.5859711351804,17.9695278500974,
290,6663867.56493978,186385.955102959,2153569.00620043,-2317.65125605793,632.798683133433,7187.01709606851,181106695.949219,-37387182.06604,-17624199.4238281,116760.503382683,-91142.6377792358,-28743.8001251221,-37387182.06604,31581889.0324974,11151629.2565918,-47664.3705244958,8856.5523134321,702.387506723404,-17624199.4238281,11151629.2565918,7351753.14160156,-20229.6785211563,3877.54888772964,3849.02960014343,116760.503382683,-47664.3705244958,-20229.6785211563,101.869617312152,-45.2118894575397,-12.737180583179,-91142.6377801895,8856.5523134172,3877.54888772964,-45.2118894575397,62.4464293657755,15.6026853220537,-28743.8001251221,702.387506723404,3849.02960205078,-12.737180583179,15.6026853220537,17.3074064386845,
300,6640304.98705071,192703.011492719,2225312.53258899,-2394.81699830209,630.600427372482,7161.54968176307,183486104.679688,-38779869.4868164,-18106444.0488281,121185.750324249,-91001.8053388596,-26840.3802566528,-38779869.4868164,31761289.8219299,11195873.0855713,-48730.9123268127,9081.84722556174,375.991145372391,-18106444.0488281,11195873.0854492,7428035.34960938,-20619.4496278763,3885.44462347031,3776.20919036865,121185.750324249,-48730.9123268127,-20619.4496278763,106.065323388141,-46.3065554140485,-11.8592952806503,-91001.8053388596,9081.84722556174,3885.44462347031,-46.3065554140485,62.0783757032284,14.5986637552269,-26840.3802566528,375.991145610809,3776.20919036865,-11.8592952843755,14.5986637552269,16.6685501320124,
310,6615972.18674996,198997.720776985,2296797.23538942,-2471.69420912592,628.329309896258,7135.25293708356,185954366.066406,-40181878.3723145,-18573077.0234375,125645.814667702,-90849.1437997818,-24848.8686103821,-40181878.3723145,31945119.0867844,11236708.5323486,-49821.8676361442,9299.36673952639,16.0942890644074,-18573077.0234375,11236708.5322876,7502707.37011719,-21001.6094236374,3882.01082253456,3688.07019805908,125645.814667702,-49821.8676361442,-21001.6094245911,110.35453196143,-47.3565895018401,-10.8569462401792,-90849.1437997818,9299.36673952639,3882.01082229614,-47.3565895018401,61.7009032376762,13.575270564761,-24848.8686103821,16.0942893028259,3688.07019805908,-10.8569462439045,13.575270564761,16.0575273057282,
320,6590872.09515676,205269.355790006,2368014.83823203,-2548.27373486928,625.985622538265,7108.13026629824,188512178.914062,-41593325.8024902,-19023121.0976562,130140.924543381,-90684.0029039383,-22767.1012802124,-41593325.8029785,32133219.3523865,11273682.7416992,-50936.1270889044,9508.91520011425,-378.066959381104,-19023121.0976562,11273682.7416992,7575466.65625,-21374.2674655914,3867.10957121849,3585.00881385803,130140.924543381,-50936.127088964,-21374.2674655914,114.732650876914,-48.3609345156583,-9.72753540892154,-90684.0029039383,9508.91520009935,3867.10957121849,-48.3609345158911,61.3143159843555,12.5339049866889,-22767.1012802124,-378.066959381104,3585.00881385803,-9.72753540892154,12.5339049866889,15.4790201878011,
330,6565007.7347042,211517.192330863,2438957.09931246,-2624.54646665942,623.569666421595,7080.18517809087,191160245.675781,-43014311.0606689,-19455558.1230469,134671.222483635,-90505.7186837196,-20592.8737182617,-43014311.0606689,32325429.2922859,11306334.1165771,-52072.5552197397,9710.3031052649,-807.223491430283,-19455558.1230469,11306334.1165771,7646019.41992188,-21735.5020709038,3840.62527632713,3467.50485610962,134671.22247982,-52072.5552196205,-21735.5020709038,119.194982425247,-49.3185741713969,-8.46861007995903,-90505.7186832428,9710.3031052649,3840.62527656555,-49.3185741713969,60.9189257861533,11.4760002512485,-20592.8737182617,-807.223491430283,3467.50485992432,-8.46861007995903,11.4760002521798,14.9378209767699,
340,6538382.21868442,217740.509256057,2509615.81243215,-2700.50334177723,621.081751896064,7051.42128480533,193899270.800781,-44444915.2435303,-19869328.3642578,139236.763617516,-90313.6141521931,-18323.9434661865,-44444915.2432861,32521583.8527565,11334192.8763123,-53229.991418153,9903.34725641459,-1272.07242298126,-19869328.3642578,11334192.8763123,7714082.31420898,-22083.363130331,3802.46516638994,3336.12357139587,139236.763617516,-53229.991418153,-22083.363130331,123.736727554288,-50.2285340978415,-7.07786633260548,-90313.6141517162,9903.34725644439,3802.46516638994,-50.2285340978415,60.5150520902633,10.4030224489979,-18323.9434661865,-1272.07242298126,3336.12357139587,-7.07786633260548,10.4030224489979,14.4388278258801,
350,6510998.7507804,223938.588571441,2579982.80803102,-2776.13534499496,618.522198470663,7021.8423016576,196729958.953125,-45885200.8879395,-20263329.8320312,143837.513904572,-90107.0000081062,-15958.0328292847,-45885200.8876953,32721514.3803482,11356781.630127,-54407.2509057522,10087.8709034622,-1773.27635574341,-20263329.8359375,11356781.630127,7779384.17578125,-22415.8750076294,3752.55977106094,3191.517370224,143837.513900757,-54407.2509057522,-22415.8750076294,128.352990171111,-51.0898827891797,-5.55315235443413,-90107.0000085831,10087.8709034622,3752.55977106094,-51.0898827889469,60.1030217169271,9.31646933825687,-15958.0328292847,-1773.27635550499,3191.517370224,-5.55315235443413,9.31646933825687,13.9870406484067,
360,6482860.62458451,230110.715523457,2650049.95421209,-2851.43350988219,615.891334741757,6991.45204591886,199653013.265625,-47335211.6142578,-20636417.7324219,148473.348415375,-89885.1753435135,-13492.8317718506,-47335211.6142578,32925048.7522392,11373615.9597473,-55603.1257315278,10263.70388484,-2311.46266722679,-20636417.7324219,11373615.9596252,7841667.76635742,-22731.0394721031,3690.86338424683,3034.42743873596,148473.348415375,-55603.1257315278,-22731.0394721031,133.038781534119,-51.9017325225286,-3.89247163385153,-89885.1753435135,10263.7038848102,3690.86338424683,-51.9017325225286,59.6831686258036,8.21786916442215,-13492.8317718506,-2311.46266698837,3034.42743873596,-3.89247163385153,8.21786916442215,13.5875569118023,
370,6453971.22310409,236256.178689632,2719809.15775789,-2926.38892007761,613.189498317543,6960.25443607381,202669133.355469,-48794971.7886963,-20987403.9433594,153144.049760818,-89647.428384304,-10926.0007743835,-48794971.7886963,33132011.5094872,11384205.0163574,-56816.3857842088,10430.682762906,-2887.22282373905,-20987403.9433594,11384205.0163574,7900691.57226562,-23026.8387002945,3617.35450220108,2865.68531799316,153144.049760818,-56816.385784328,-23026.8386983871,137.789024678229,-52.6632402243558,-2.09398606233299,-89647.428384304,10430.6827628762,3617.3545024395,-52.6632402245887,59.2558336747414,7.10877943551168,-10926.0007667542,-2887.22282373905,2865.68531799316,-2.09398606233299,7.10877943551168,13.2455673834145,
380,6424334.0182546,242374.27006831,2789252.36513827,-3000.99271052507,610.417035739355,6928.25349095884,205779013.632812,-50264486.1999512,-21315056.5390625,157849.306495667,-89393.0372266769,-8255.17370605469,-50264486.2001953,33342223.9925842,11388052.1255493,-58045.7798190117,10588.650953114,-3501.11173129082,-21315056.5390625,11388052.1255493,7956231.63354492,-23301.2383303642,3532.03623974323,2686.21436691284,157849.306499481,-58045.7798191309,-23301.2383303642,142.598558931781,-53.3736083013937,-0.15601884201169,-89393.0372266769,10588.650953114,3532.03623950481,-53.3736083013937,58.8213643731968,5.99078567605466,-8255.17371368408,-3501.11173152924,2686.21436309814,-0.15601884201169,5.99078567512333,12.9663517532706,
