TIME,EST X1,EST X2,EST X3,EST X4,EST X5,EST X6,STD X1,,,,,,,STD X2,,,,,,,STD X3,,,,,,,STD X4,,,,,,,STD X5,,,,,,,STD X6,
100,6970277.73955067,58758.6509590897,751808.084626801,-806.173980883711,658.41971451812,7498.61225478133,151918486.179688,-12428112.6310425,-6526371.890625,38318.3804540634,-92346.3645887375,-50682.2942810059,-12428112.6311035,29193571.4374385,10185294.490387,-33293.8702395111,3412.96426541358,1772.05121040344,-6526371.890625,10185294.490387,6011746.27203369,-13576.7245337963,1907.7237264812,2339.10227441788,38318.3804540634,-33293.8702395111,-13576.7245337963,45.0836257333238,-17.5480492531206,-10.1245022248477,-92346.3645887375,3412.96426541358,1907.7237264812,-17.5480492531206,67.3489387239486,29.439776541898,-50682.2942810059,1772.05121040344,2339.10227441788,-10.1245022248477,29.439776541898,29.4427816515625,
110,6961812.54081767,65339.321581827,826749.102402035,-886.848723312133,657.701717211785,7489.44634017513,152723760.882812,-13686577.7263184,-7167337.11328125,42211.4299688339,-92332.9020261765,-50116.5791931152,-13686577.7263184,29265147.1740837,10223610.737236,-33726.0306569934,3743.72360050678,1900.40376353264,-7167337.11328125,10223610.737236,6060532.07739258,-13811.1949739456,2080.03053414822,2537.50317192078,42211.4299678802,-33726.0306569859,-13811.1949740648,46.7879191276686,-19.2397815183504,-10.9517544833943,-92332.9020261765,3743.72360050678,2080.03053426743,-19.2397815183504,67.2099574948614,29.0202824710868,-50116.5791931152,1900.40376353264,2537.5031709671,-10.9517544843256,29.0202824720182,28.9947009330451,
120,6952541.12199708,71912.4316056038,901594.114268053,-967.41639247896,656.907610904921,7479.41128057746,153607065.605469,-14949413.0958252,-7804799.50292969,46121.6185455322,-92316.6203787327,-49493.3762321472,-14949413.0958252,29343308.0247068,10264839.5973053,-34197.5514251441,4071.42907329649,2014.90516805649,-7804799.50292969,10264839.5973053,6113188.81079102,-14064.7868293524,2247.11559259892,2726.06650352478,46121.6185455322,-34197.5514251441,-14064.7868293524,48.6472100710332,-20.9134912874433,-11.7266007969156,-92316.6203787327,4071.42907329649,2247.11559247971,-20.9134912873269,67.0575201627605,28.5627132055815,-49493.3762321472,2014.90516805649,2726.06650352478,-11.7266007969156,28.5627132055815,28.5111062398016,
130,6942464.60197174,78477.2204415713,976334.435188143,-1047.86736112984,656.03749740749,7468.50837702236,154568757.257812,-16216980.512085,-8438366.46875,50050.3555688858,-92297.2415418625,-48811.7288742065,-16216980.512085,29427990.1243579,10308782.0737762,-34707.9722187631,4395.80230898038,2114.34787800908,-8438366.46875,10308782.0737762,6169512.12182617,-14336.6461448669,2408.53661680222,2904.0382232666,50050.3555679321,-34707.9722187631,-14336.6461448669,50.6595824648346,-22.5675821484183,-12.4445103290491,-92297.2415418625,4395.80230898038,2408.53661692142,-22.5675821484183,66.8917461680201,28.0676413797773,-48811.7288665771,2114.34787800908,2904.03822422028,-12.4445103290491,28.0676413797773,27.9939502050936,
140,6931584.19581107,85032.9285663265,1050961.3936873,-1128.19201942784,655.091487997389,7456.73904077258,155609220.628906,-17489634.0524292,-9067626.56982422,53999.0132169724,-92274.4641349316,-48070.6020545959,-17489634.0524292,29519124.0650311,10355222.7867813,-35256.7939548939,4716.56741170213,2197.53820639849,-9067626.56982422,10355222.7867813,6229282.93865967,-14625.8495889902,2563.86084344983,3070.70064401627,53999.0132169724,-35256.793954879,-14625.8495889902,52.8229603671305,-24.2004745525192,-13.1010130355135,-92274.4641339779,4716.56741170213,2563.86084344983,-24.2004745525192,66.7127654172753,27.5356880624313,-48070.6020622253,2197.5382065177,3070.70064496994,-13.1010130355135,27.5356880624313,27.4453482946217,
150,6919901.21459021,91578.7976165561,1125466.33295315,-1208.38077628406,654.069703413672,7444.1047930456,156728867.472656,-18767719.4824219,-9692148.05664062,57968.9234819412,-92247.9638068676,-47268.8833618164,-18767719.4824219,29616634.9473352,10403930.2168427,-35843.4791913927,5033.45117334276,2263.29744374752,-9692148.05664062,10403930.2168427,6292268.22290039,-14931.4056708813,2712.6657962203,3225.37532234192,57968.9234809875,-35843.4791913927,-14931.4056708813,55.13510970928,-25.8106071599177,-13.6917045172304,-92247.9638068676,5033.45117332041,2712.6657962203,-25.8106071598013,66.5207182059919,26.9675222975202,-47268.8833618164,2263.29744374752,3225.37532138824,-13.6917045172304,26.9675222975202,26.8675771860242,
160,6907417.06519595,98114.0704836192,1199840.6119341,-1288.42406068141,652.972273850846,7430.60726473311,157928135.839844,-20051573.6463013,-10311477.4155273,61961.375193119,-92217.3935673237,-46405.3843460083,-20051573.6463013,29720442.4363184,10454656.9665909,-36467.4525555745,5346.1832809262,2310.46296441555,-10311477.4155273,10454656.9665756,6358221.78436279,-15252.2560512424,2854.54004487395,3367.4259147644,61961.375193119,-36467.4525555745,-15252.2560512424,57.5936401401366,-27.3964381748519,-14.2122508324683,-92217.3935673237,5346.1832809262,2854.54004487395,-27.3964381748519,66.3157551375141,26.3638606062159,-46405.3843460083,2310.46296441555,3367.4259147644,-14.2122508343309,26.3638606062159,26.2630729956388,
170,6894133.25011938,104637.991408076,1274075.60643467,-1368.31232299464,651.799338954,7416.24819611466,159207489.042969,-21341523.8649902,-10925137.9731445,65977.6110954285,-92182.3841388226,-45478.8418540955,-21341523.8649902,29830460.8214474,10507140.0414886,-37128.1012029946,5654.4965229556,2337.88932466507,-10925137.9731445,10507140.0415039,6426885.14813232,-15587.2769412994,2989.08395346999,3496.26097536087,65977.6110954285,-37128.1012030244,-15587.2769412994,60.1960069913719,-28.9564466691809,-14.6583932582289,-92182.3841388226,5654.4965229556,2989.08395346999,-28.9564466691809,66.0980370344867,25.725466462085,-45478.8418540955,2337.88932466507,3496.26097536087,-14.6583932582289,25.7254664630163,25.6344293003738,
180,6880051.36723538,111149.806074174,1348162.71020787,-1448.03603630957,650.551047814405,7401.02943656504,160567414.8125,-22637887.3427734,-11532628.4824219,70018.8249702454,-92142.5443315506,-44487.919593811,-22637887.3425293,29946599.0806808,10561101.1488953,-37824.7753061354,5958.12699395418,2344.44934725761,-11532628.484375,10561101.1488953,6497988.48681641,-15935.2805974483,3115.91042304039,3611.33675003052,70018.8249702454,-37824.7753061354,-15935.2805974483,62.9395133694004,-30.4891338977031,-15.0259530041367,-92142.5443315506,5958.12699395418,3115.91042304039,-30.4891338977031,65.8677348475856,25.0531497430056,-44487.919593811,2344.44934725761,3611.33675003052,-15.0259530004114,25.0531497430056,24.9843949956655,
190,6865173.10956892,117648.761704284,1422093.33604471,-1527.58569774489,649.227558965202,7384.9529442544,162008424.199219,-23940970.5840454,-12133421.8105469,74086.1587877274,-92097.4614481926,-43431.2097358704,-23940970.5840454,30068760.9486074,10616247.0144348,-38556.78857328,6256.8142972514,2329.03519493341,-12133421.8105469,10616247.0144653,6571251.59082031,-16295.0169043541,3234.64561748505,3712.15986633301,74086.1587877274,-38556.7885732502,-16295.0169038773,65.821312377632,-31.9930246022996,-15.3108358932659,-92097.4614481926,6256.8142972514,3234.64561748505,-31.9930246022996,65.6250295559246,24.3477661400102,-43431.2097358704,2329.03519505262,3712.15986442566,-15.3108358932659,24.3477661409415,24.3158722242177,
200,6849500.26504811,124134.107153299,1495858.91686059,-1606.95182977886,647.829040376673,7368.02078583923,163531050.546875,-25251068.8165283,-12726963.5585938,78180.6999378204,-92046.7017045021,-42307.2345275879,-25251068.8165283,30196844.9886665,10672269.7181396,-39323.4187981784,6550.30174610764,2290.55943346024,-12726963.5585938,10672269.7181396,6646384.91772461,-16665.1750497818,3344.92968779802,3798.29008102417,78180.6999359131,-39323.4187982082,-16665.1750497818,68.8384094677702,-33.4666683073156,-15.5090370122343,-92046.7017045021,6550.30174612254,3344.92968779802,-33.4666683071991,65.3701120618887,23.610216549132,-42307.2345275879,2290.55943357944,3798.29008102417,-15.5090370122343,23.6102165500633,23.6319140178919,
210,6833034.71624388,130605.093002978,1569450.90677857,-1686.12498158348,646.355669450589,7350.23513614193,165135848.445312,-26568465.4273682,-13312670.8203125,82303.4785003662,-91989.8106708527,-41114.4480819702,-26568465.4273682,30330744.6693096,10728847.0459595,-40123.9084392488,6838.33656271547,2227.95607733727,-13312670.8222656,10728847.04599,6723090.66845703,-17044.3852815628,3446.4174772501,3869.34286880493,82303.4785003662,-40123.9084392488,-17044.3852820396,71.9876649129972,-34.9086406044662,-15.6166452523321,-91989.8106708527,6838.33656271547,3446.4174772501,-34.9086406044662,65.1031830804812,22.8414464215748,-41114.4480743408,2227.95607733727,3869.34286880493,-15.6166452523321,22.8414464215748,22.9357218352914,
220,6815778.44009643,137060.971656226,1642860.78220939,-1765.09573036753,644.807633013066,7331.59827781599,166823392.417969,-27893431.4088135,-13889930.9140625,86455.4645814896,-91926.313747406,-39851.2382926941,-27893431.4088135,30470348.4441643,10785642.8605652,-40957.4652301967,7120.6700745523,2140.18162512779,-13889930.9140625,10785642.8605652,6801063.93066406,-17431.2207651138,3538.7792185545,3924.99204826355,86455.4645814896,-40957.4652301669,-17431.2207651138,75.265796434537,-36.3175444277003,-15.629847866483,-91926.313747406,7120.6700745523,3538.77921867371,-36.3175444277003,64.8244530190084,22.0424450784922,-39851.2382850647,2140.18162512779,3924.9920463562,-15.6298478646204,22.0424450784922,22.2306430881679,
230,6797733.50762802,143500.997431293,1716080.042928,-1843.85468272956,643.18512730536,7312.11260099334,168594275.792969,-29226224.8146973,-14458100.1630859,90637.5657024384,-91855.7166502476,-38515.9287528992,-29226224.8146973,30615539.8360825,10842307.4883423,-41823.2628206313,7397.05790860951,2026.21607530117,-14458100.1630859,10842307.4883423,6879993.87915039,-17824.1995139122,3621.70121759176,3964.97230243683,90637.5657024384,-41823.2628206015,-17824.1995139122,78.6693819488235,-37.6920113150263,-15.5449349079281,-91855.7166502476,7397.05790860951,3621.70121759176,-37.6920113150263,64.5341418513952,21.2142449903768,-38515.9287605286,2026.21607553959,3964.97230243683,-15.5449349042028,21.2142449903768,21.5201683362782,
240,6778902.0836423,149924.426655871,1789100.21314653,-1922.39247602086,641.488357972016,7291.78060291061,170449109.4375,-30567090.2285156,-15016502.7246094,94850.6242733002,-91777.5059137344,-37106.7808074951,-30567090.2285156,30766197.5250158,10898478.1234589,-42720.4414474666,7667.26018259674,1885.06392890215,-15016502.7265625,10898478.1234589,6959565.00561523,-18221.7864136696,3694.88652408123,3989.08166599274,94850.6242733002,-42720.4414474666,-18221.7864136696,82.1948624632157,-39.0307026603259,-15.3583036363125,-91777.5059127808,7667.26018259674,3694.88652408123,-39.0307026603259,64.2324789838119,20.357921030838,-37106.7808074951,1885.06392937899,3989.08166599274,-15.3583036363125,20.357921030838,20.8079285567462,
250,6759286.42640996,156330.517761049,1861912.84258334,-2000.69977971769,639.717540045821,7270.60488751047,172388520.332031,-31916258.2436523,-15564429.4707031,99095.415145874,-91691.1494247913,-35621.9956321716,-31916258.2436523,30922195.4398079,10953779.2489624,-43648.1086368561,7931.04169332236,1715.75517380238,-15564429.4707031,10953779.2489624,7039458.41894531,-18622.3953318596,3758.05558931828,3997.18396949768,99095.415145874,-43648.1086368561,-18622.3953318596,85.8385450967424,-40.332310947706,-15.0664628595114,-91691.1494247913,7931.04169332236,3758.05558931828,-40.332310947706,63.9197031127212,19.4745896884706,-35621.9956321716,1715.75517380238,3997.18396949768,-15.0664628595114,19.4745896884706,20.0976922383368,
260,6738888.88734052,162718.531375113,1934509.50752799,-2078.76729680136,637.872897929038,7248.58816501477,174413150.296875,-33273944.9556885,-16101136.8652344,103372.643180847,-91596.0969724655,-34059.7164382935,-33273944.9559326,31083402.8535194,11007823.0731812,-44605.3399352431,8188.17210131884,1517.3462460041,-16101136.8652344,11007823.0731812,7119353.18212891,-19024.3913068771,3810.9469050169,3989.21118927002,103372.643180847,-44605.3399352431,-19024.3913068771,89.5966062538162,-41.5955609674565,-14.6660371571779,-91596.0969724655,8188.17210131884,3810.9469050169,-41.5955609674565,63.5960620728827,18.5654082221445,-34059.7164306641,1517.3462460041,3989.21118927002,-14.6660371571779,18.5654082221445,19.3933621739805,
270,6717711.91064042,169087.730417122,2006881.81190175,-2156.58576514358,635.95466537046,7225.73325146638,176523654.539062,-34640351.4689941,-16625845.9609375,107682.940952301,-91491.7808060646,-32418.0307006836,-34640351.4689941,31249684.4826393,11060209.9830017,-45591.1796703339,8438.42611252517,1288.92097496986,-16625845.9609375,11060209.9830017,7198927.70092773,-19426.0928111076,3853.31763368845,3965.16576194763,107682.940952301,-45591.1796703935,-19426.0928111076,93.4650949194863,-42.819211015827,-14.1537710614502,-91491.7808051109,8438.42611251026,3853.31763368845,-42.819211015827,63.2618126789846,17.6315738144331,-32418.0307006836,1288.92097496986,3965.16576194763,-14.1537710614502,17.6315738144331,18.6989724544644,
280,6695758.03295713,175437.380190243,2079021.3883134,-2234.14595889423,633.963085437898,7202.04306823701,178720700.125,-36015663.4162598,-17137741.3671875,112026.866495132,-91377.6162233353,-30694.9725341797,-36015663.4162598,31420900.5896292,11110529.0116882,-46604.6417407095,8681.58365555853,1029.59150266647,-17137741.3691406,11110529.0116882,7277861.1484375,-19825.7741117477,3884.94421720505,3925.12282752991,112026.866493225,-46604.6417405903,-19825.7741117477,97.4399361034691,-44.0020540719852,-13.5265331361443,-91377.6162242889,8681.58365555853,3884.94421720505,-44.0020540719852,62.9172205572784,16.6743226554245,-30694.9725265503,1029.59150266647,3925.12282752991,-13.5265331361443,16.6743226554245,18.0186850411654,
290,6673029.88300946,181766.748474786,2150919.89910988,-2311.43868986776,631.898410485785,7177.52064149904,181004964.597656,-37400050.4902344,-17635970.3125,116404.901098251,-91253.0021710396,-28888.5249977112,-37400050.4902344,31596907.0892754,11158358.3225098,-47644.7104329467,8917.43005557358,738.499183177948,-17635970.3125,11158358.3224487,7355834.94628906,-20221.6676912308,3905.62297224998,3869.23239326477,116404.901098251,-47644.7104330659,-20221.6676902771,101.516934394075,-45.1429189466871,-12.7813199497759,-91253.0021710396,8917.43005557358,3905.62297201157,-45.14291894692,62.5625599686707,15.6949290004559,-28888.5249977112,738.499183177948,3869.23239326477,-12.7813199516386,15.6949290004559,17.356786424464,
300,6649530.18120398,188075.105620883,2222569.03742153,-2388.45480892424,629.760902117702,7152.16910166014,183377134.222656,-38793665.9931641,-18119641.7324219,120817.44726181,-91117.3218622208,-26996.6225967407,-38793665.9934082,31777555.658165,11203265.7072144,-48710.3412649035,9145.75620320439,414.815455198288,-18119641.7324219,11203265.7072144,7432534.29199219,-20611.9667491913,3915.17066645622,3797.72144889832,120817.447263718,-48710.3412649035,-20611.9667491913,105.691777639261,-46.2406714069657,-11.9152599424124,-91117.3218622208,9145.75620318949,3915.1706662178,-46.2406714069657,62.1981136239436,14.6947041945532,-26996.6225967407,414.815455198288,3797.72144699097,-11.9152599386871,14.6947041945532,16.7176840288401,
310,6625261.73923774,194361.724640769,2293960.52820143,-2465.18520734043,627.550831143715,7125.9916827601,185837902.683594,-40196646.3963623,-18587825.4296875,125264.826564789,-90969.9433965683,-25017.1537132263,-40196646.3966064,31962693.8478203,11244809.0975342,-49800.4618555307,9366.35871984065,57.7426894903183,-18587825.4277344,11244809.0975342,7507649.69433594,-20994.8277740479,3913.4250767231,3710.89597702026,125264.826564789,-49800.4618555903,-20994.8277740479,109.960040759465,-47.2942152675241,-10.9256172012538,-90969.9433965683,9366.35871982574,3913.42507696152,-47.294215267757,61.8241724905045,13.6749956575222,-25017.1537208557,57.7426894903183,3710.89597702026,-10.9256172012538,13.6749956575222,16.105902629143,
320,6600227.45968726,200625.881300621,2365086.12925859,-2541.62081816668,625.268477532529,7098.99172183039,188387969.105469,-41609110.9222412,-19039551.2519531,129747.277789116,-90810.2204272747,-22947.9632759094,-41609110.9222412,32152165.2007713,11282537.0930176,-50913.9728173912,9579.04011759907,-333.484990000725,-19039551.2519531,11282537.0930786,7580878.59960938,-21368.373196125,3900.24553382397,3609.14293670654,129747.277789116,-50913.9728173912,-21368.373196125,114.317189647753,-48.3024934523855,-9.80979510489851,-90810.2204267979,9579.04011759907,3900.24553382397,-48.3024934521527,61.4410355911048,12.6371858285274,-22947.9632835388,-333.484989762306,3609.14293289185,-9.80979510489851,12.6371858285274,15.5260805433452,
330,6574430.3355841,206866.854211872,2435937.63228447,-2617.75261756498,622.914130358582,7071.17265821761,191028036.625,-43031161.1337891,-19473808.3613281,134264.954969406,-90637.4928078651,-20786.8552474976,-43031161.1337891,32345809.3699989,11315989.4989319,-52049.7486719787,9783.60895507783,-759.600909590721,-19473808.3613281,11315989.4989319,7651927.01049805,-21730.6940801144,3875.51343780756,3492.93211460114,134264.954965591,-52049.7486719787,-21730.6940801144,118.758585175436,-49.2644890165539,-8.56533987540752,-90637.4928078651,9783.60895504802,3875.51343780756,-49.2644890165539,61.0490097946411,11.5826910890173,-20786.855255127,-759.600909590721,3492.93211841583,-8.56533987540752,11.5826910890173,14.9829658588231,
340,6547873.44997716,213083.924921992,2506506.86387262,-2693.57162612407,620.488087744285,7042.5380328729,193758810.613281,-44462880.5441895,-19889544.5292969,138817.925566673,-90451.0872750282,-18531.5953598022,-44462880.5441895,32543462.2414398,11344697.8806152,-53206.6387876868,9979.87998795509,-1221.30508160591,-19889544.5292969,11344697.8806152,7720511.17871094,-22079.8529224396,3839.13276576996,3362.81796646118,138817.925566673,-53206.6387875676,-22079.8529224396,123.279487303395,-50.179226135253,-7.18994401209056,-90451.0872759819,9979.8799879849,3839.13276576996,-50.179226135253,60.6484096011216,10.5129606509581,-18531.5953598022,-1221.30508184433,3362.81796264648,-7.18994400836527,10.5129606509581,14.4814124611974,
350,6520559.97548194,219276.378004659,2576785.68653107,-2769.06891014808,617.990656797747,7013.09148761022,196580996.820312,-45904334.244873,-20285665.5117188,143406.168746948,-90250.3181395531,-16179.91381073,-45904334.244873,32744956.0593185,11368186.1265259,-54383.4683345556,10167.6743152142,-1719.26346468925,-20285665.5117188,11368186.1265259,7786359.2956543,-22413.8864679337,3791.03055298328,3219.44128894806,143406.168746948,-54383.4683345556,-22413.886469841,127.875059254637,-51.045771055622,-5.68144955858588,-90250.3181395531,10167.6743152142,3791.03055298328,-51.045771055622,60.2395569199532,9.429475416895,-16179.91381073,-1719.26346468925,3219.44128894806,-5.68144955486059,9.429475416895,14.0263760557234,
360,6492493.17381707,225443.501149281,2646765.99968709,-2844.23558291521,615.422153546379,6982.83676433685,199495299.773438,-47355568.545166,-20661034.4257812,148029.573646545,-90034.4879851341,-13729.5080566406,-47355568.5454102,32950119.5544014,11385971.0273438,-55579.0392597318,10346.8195196614,-2254.10725343227,-20661034.4257812,11385971.0273438,7849213.25488281,-22730.8086271286,3731.15735507011,3063.53091430664,148029.573646545,-55579.0392597318,-22730.8086252213,132.540371773934,-51.8632330024848,-4.03785131312907,-90034.4879846573,10346.8195196614,3731.15735530853,-51.8632330027176,59.8227808414765,8.3337468157988,-13729.5080490112,-2254.10725343227,3063.53091430664,-4.03785131312907,8.3337468157988,13.622910009867,
370,6463676.39532838,231584.58524985,2716439.74068419,-2919.06280590445,612.782902866878,6951.7777042601,202502420.835938,-48816610.6323242,-21014471.2753906,152687.937763214,-89802.8883895874,-11178.0455551147,-48816610.6320801,33158778.0750923,11397562.8624573,-56792.1312786937,10517.1498041004,-2826.43219411373,-21014471.2753906,11397562.8624573,7908830.40795898,-23028.6134114265,3659.48768913746,2895.90522670746,152687.937763214,-56792.1312786937,-23028.6134114265,137.270407463594,-52.6307650527451,-2.257299894467,-89802.8883895874,10517.1498040706,3659.48768889904,-52.6307650527451,59.3984174042078,7.22731562005356,-11178.0455627441,-2826.43219411373,2895.90522670746,-2.25729989074171,7.22731562005356,13.2761612107813,
380,6434113.07850094,237698.924493067,2785798.88577107,-2993.54178998843,610.07323841211,6919.9182470745,205603056.382812,-50287468.2460938,-21344752.4316406,157380.965400696,-89554.8006567955,-8523.16680908203,-50287468.2460938,33370753.7212524,11402466.0020752,-58021.5028830767,10678.5061227083,-3436.79792928696,-21344752.4316406,11402466.0021973,7964985.40307617,-23305.2779641151,3576.0204564929,2717.47368431091,157380.965396881,-58021.5028830767,-23305.2779641151,142.060065166263,-53.3475649653701,-0.33810468390584,-89554.8006567955,10678.5061227083,3576.0204564929,-53.3475649651373,58.9668093572643,6.11175072891638,-8523.16680908203,-3436.79792928696,2717.47368049622,-0.33810468390584,6.11175072891638,12.9913657886744,
